,id_hh,id_hs,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
946,HH17250018,HS2502000022,2,1,3,11,4,4,5,105.6,3,1,2,4,1,1,4,4,3,1,3,10946.379044
947,HH12250016,HS2502000023,2,1,3,8,4,2,4,102.3,3,1,2,11,1,3,4,5,2,1,5,8009.9503419
948,HH17250019,HS2502000024,2,1,1,1,4,2,2,188.1,5,1,2,6,1,3,4,6,2,3,3,10388.342188
949,HH18250006,HS2502000025,2,1,2,4,4,4,4,82.5,3,1,2,6,1,3,5,4,2,3,5,11002.985716
950,HH18250001,HS2502000026,2,1,3,5,4,1,6,112.2,3,1,2,13,1,3,4,2,2,3,4,16709.039467
951,HH18250004,HS2502000027,2,1,3,18,4,1,5,108.9,3,1,2,14,1,3,4,4,2,3,7,10215.129137
952,HH13250013,HS2503000005,2,1,3,3,3,2,4,105.6,3,1,2,10,1,3,4,2,3,5,2,11513.119044
953,HH16250010,HS2503000006,2,1,2,1,4,1,5,105.6,3,1,1,10,1,3,4,2,3,1,5,5317.9265444
954,HH12250006,HS2503000008,2,1,2,2,4,1,4,138.6,3,1,2,16,1,3,4,3,3,4,5,23954.440994
955,HH13250015,HS2503000013,2,1,2,1,4,1,3,79.2,3,1,1,8,1,3,4,2,3,5,1,10538.40664
956,HH16250012,HS2503000014,2,1,2,1,4,1,3,79.2,3,1,1,10,1,3,4,4,2,1,4,7540.4466404
957,HH13250016,HS2503000015,2,1,2,1,4,1,3,72.6,3,1,1,10,1,3,4,2,3,1,2,9208.0208055
958,HH17250020,HS2503000016,2,1,2,1,4,1,3,72.6,3,1,1,10,1,3,4,2,3,5,2,13993.11
959,HH13250018,HS2503000017,2,1,2,1,4,1,3,72.6,3,1,1,10,1,3,5,2,3,1,2,8371.2408055
960,HH13250019,HS2503000022,2,1,3,13,4,1,4,105.6,3,1,2,12,1,3,5,4,2,1,5,10866.399044
961,HH13250020,HS2503000023,2,1,3,5,4,1,4,105.6,3,1,2,10,1,3,4,4,3,1,5,9873.9590443
962,HH13250021,HS2503000024,2,1,3,7,4,3,4,105.6,3,1,2,12,1,3,4,4,2,1,5,10986.2
963,HH13250022,HS2503000025,2,1,3,8,4,1,4,105.6,3,1,2,12,1,3,5,3,2,1,5,14107.254837
964,HH11250015,HS2503000028,2,1,3,5,4,3,4,75.9,3,1,1,8,1,3,5,3,3,1,5,15309.54
965,HH16250013,HS2503000033,2,1,3,15,4,3,4,75.9,3,1,1,8,1,3,4,3,2,1,5,8898.97
966,HH16250014,HS2503000034,2,1,3,7,4,3,4,75.9,3,1,1,7,1,1,4,4,2,1,5,9244.8084847
967,HH16250015,HS2503000035,2,1,3,10,2,3,4,75.9,3,1,1,8,1,3,4,3,2,1,5,11864.42
968,HH16250016,HS2503000036,2,1,3,14,4,1,4,75.9,3,1,1,12,1,3,4,3,2,1,4,13235.391842
969,HH16250017,HS2503000037,2,1,3,4,3,1,4,99.0,3,1,1,12,1,3,4,4,2,1,5,6132.74
970,HH11250016,HS2503000039,2,1,1,2,4,1,4,82.5,3,1,1,8,1,3,4,2,3,2,2,11506.945716
971,HH16250019,HS2503000041,2,1,2,1,3,3,4,46.2,2,1,1,20,1,3,5,1,2,1,3,8750.349178
972,HH13250030,HS2503000045,2,1,2,3,4,4,4,59.4,2,1,1,3,1,3,4,2,2,1,4,10076.835539
973,HH13250032,HS2503000047,2,1,2,1,5,2,4,26.4,1,1,1,5,1,3,4,2,3,3,3,2434.005747
974,HH13250033,HS2503000048,2,1,3,12,4,2,4,79.2,2,1,1,8,3,3,5,3,2,1,3,10169.669648
975,HH12250010,HS2503000051,2,1,3,4,4,1,4,118.8,4,1,2,8,1,3,4,3,2,1,4,10703.885521
976,HH16250021,HS2503000054,2,1,2,3,4,4,5,69.3,2,1,1,9,1,3,4,4,2,1,6,10174.012713
977,HH13250035,HS2503000055,2,1,3,7,4,1,4,102.3,3,1,2,10,3,3,4,4,2,1,5,12878.606273
978,HH13250034,HS2503000056,2,1,3,6,3,4,4,49.5,2,1,1,3,1,3,4,4,2,4,2,8162.0266388
979,HH17250021,HS2503000057,2,1,2,4,5,2,4,39.6,2,1,1,2,1,3,4,4,2,1,1,9488.0622699
980,HH17250022,HS2503000058,2,1,2,3,4,3,5,99.0,3,1,2,6,1,3,4,2,2,3,3,10691.065144
981,HH15250013,HS2503000060,2,1,1,3,5,2,3,132.0,4,1,2,7,1,3,4,4,2,1,3,9326.81
982,HH17250024,HS2503000061,2,1,1,1,6,3,1,79.2,2,1,1,6,2,1,3,2,3,5,1,12528.2
983,HH17250025,HS2503000062,2,1,1,1,6,2,6,75.9,3,1,1,16,4,3,3,2,3,3,4,4020.5
984,HH17250026,HS2503000063,2,1,1,1,6,1,1,82.5,2,1,1,17,2,1,3,2,3,3,3,10738.94
985,HH17250027,HS2503000064,2,1,1,1,6,3,2,59.4,3,1,1,12,2,3,3,3,3,3,7,14206.52
986,HH17250028,HS2503000065,2,1,2,4,4,2,5,66.0,2,1,1,4,4,3,5,2,2,2,2,2430.36
987,HH17250029,HS2503000066,2,1,2,2,3,3,6,92.4,3,1,1,10,1,3,4,4,2,1,4,10794.636094
988,HH17250030,HS2503000067,2,1,2,2,5,1,6,99.0,3,1,1,8,1,3,5,3,2,3,6,18710.88
989,HH17250031,HS2503000068,2,1,1,1,4,3,3,75.9,3,1,1,5,1,3,4,1,3,5,1,8862.6243368
990,HH17250032,HS2503000069,2,1,3,11,4,1,4,112.2,3,1,2,11,3,3,5,4,2,1,7,12415.783678
991,HH17250033,HS2503000070,2,1,3,2,2,1,4,102.3,3,1,2,4,3,3,4,3,2,1,6,14103.246273
992,HH13250028,HS2503000071,2,1,3,4,4,1,6,92.4,3,1,1,5,3,3,4,3,2,1,4,11636.524774
993,HH17250034,HS2503000072,2,1,3,9,4,1,4,105.6,3,1,2,5,1,3,4,4,2,1,7,12722.353118
994,HH13250025,HS2503000073,2,1,3,17,4,2,4,105.6,3,1,2,4,1,3,4,4,2,1,6,13112.71
995,HH17250035,HS2503000074,2,1,3,12,4,2,4,108.9,3,1,2,4,1,3,4,4,2,1,7,6695.2271897
996,HH17250036,HS2503000075,2,1,3,6,4,1,4,82.5,1,1,1,16,1,3,4,1,2,1,2,15474.942536
997,HH17250037,HS2503000076,2,1,2,2,4,1,4,66.0,3,1,1,6,1,3,5,2,2,3,4,9212.030029
998,HH18250007,HS2503000077,2,1,2,2,4,1,4,92.4,3,1,1,6,1,3,4,3,2,1,5,13888.82027
999,HH18250008,HS2503000078,2,1,2,3,5,2,3,105.6,3,1,1,8,1,3,4,4,2,1,5,10946.379044
1000,HH18250002,HS2503000079,2,1,3,10,4,1,4,112.2,3,1,1,6,1,3,4,3,2,1,3,11530.542051
1001,HH18250009,HS2503000080,2,1,1,2,4,3,3,82.5,3,1,1,6,1,3,4,1,2,1,3,10879.145716
1002,HH18250010,HS2503000081,2,1,2,2,4,3,3,42.9,2,1,1,3,1,2,4,2,3,2,2,8912.0912569
1003,HH18250012,HS2503000082,2,1,1,1,6,1,3,105.6,3,1,1,17,2,3,5,2,3,2,2,6474.14
1004,HH14250002,HS2504000002,2,1,3,7,4,1,4,79.2,3,1,1,4,1,3,4,3,2,1,5,12902.85
1005,HH13250036,HS2504000003,2,1,3,9,2,3,4,105.6,3,1,2,12,1,3,4,3,2,1,7,10946.379044
1006,HH16250022,HS2504000004,2,1,3,6,4,1,6,112.2,3,1,2,9,1,3,4,1,2,1,4,8841.3220509
1007,HH13250037,HS2504000005,2,1,3,15,4,1,4,105.6,3,1,2,12,1,3,5,3,2,1,7,24942.640829
1008,HH13250038,HS2504000006,2,1,3,3,4,1,4,105.6,3,1,2,6,1,3,5,2,3,5,5,5745.9964236
1009,HH13250039,HS2504000007,2,1,3,10,3,1,5,108.9,3,1,2,27,1,3,4,4,2,1,6,3569.880115
1010,HH17250038,HS2504000008,2,1,2,1,4,3,6,49.5,1,1,1,3,1,3,4,1,2,1,1,7904.8866388
1011,HH17250039,HS2504000009,2,1,1,3,5,1,6,132.0,3,1,2,14,1,3,4,4,2,3,4,11666.59
1012,HH17250040,HS2504000010,2,1,3,5,2,3,6,72.6,2,1,1,8,3,3,5,1,2,1,4,10372.077616
1013,HH11250002,HS2505000005,2,1,3,11,4,1,4,102.3,3,1,2,8,1,3,4,2,3,5,5,14362.93
1014,HH11250003,HS2505000006,2,1,3,11,4,1,4,89.1,3,1,2,8,1,3,4,2,3,4,4,11654.07461
1015,HH13250001,HS2505000007,2,1,3,3,4,1,4,99.0,3,1,2,18,1,3,4,2,3,3,4,10691.065144
1016,HH15250003,HS2505000008,2,1,3,5,4,1,4,105.6,3,1,2,4,1,3,4,4,2,1,6,10946.379044
1017,HH16250001,HS2505000010,2,1,3,11,4,4,4,72.6,3,1,1,6,1,3,4,3,2,1,5,14047.73
1018,HH16250002,HS2505000011,2,1,3,2,4,1,4,75.9,3,1,1,7,1,3,4,2,3,5,2,5406.96
1019,HH16250003,HS2505000014,2,1,3,5,4,1,6,115.5,3,1,1,6,1,3,4,4,2,1,3,11475.251214
1020,HH16250004,HS2505000015,2,1,3,5,4,1,3,59.4,2,1,1,7,1,3,4,3,2,2,4,9269.4359159
1021,HH16250005,HS2505000016,2,1,3,9,4,4,4,75.9,3,1,1,7,1,3,4,2,3,4,2,10890.848485
1022,HH16250006,HS2505000017,2,1,3,1,4,3,3,46.2,2,1,1,4,1,3,4,4,2,5,4,9032.429178
1023,HH15250005,HS2505000018,2,1,1,1,4,3,3,105.6,3,1,1,26,1,3,4,3,2,4,6,12172.739044
1024,HH15250007,HS2505000020,2,1,1,1,4,4,3,66.0,3,1,1,5,1,3,4,2,2,1,5,10328.310029
1025,HH16250007,HS2505000021,2,1,2,2,5,1,3,82.5,3,1,1,4,1,3,4,5,2,1,5,11002.985716
1026,HH16250008,HS2505000022,2,1,1,1,4,2,2,89.1,3,1,1,17,1,3,4,4,2,3,5,11654.07461
1027,HH16250009,HS2505000023,2,1,1,2,4,1,3,49.5,2,1,1,6,1,3,5,2,2,1,3,7312.3466388
1028,HH13250002,HS2505000024,2,1,3,7,3,1,4,105.6,3,1,1,14,1,3,5,2,3,3,1,10946.379044
1029,HH13250003,HS2505000025,2,1,1,2,4,2,4,99.0,3,1,1,14,1,3,5,6,2,3,6,10691.065144
1030,HH12250003,HS2505000026,2,1,1,1,4,3,4,79.2,4,1,1,14,1,3,5,2,3,4,1,10003.48664
1031,HH12250004,HS2505000027,2,1,1,1,3,4,4,89.1,3,1,1,7,1,3,4,1,3,4,1,11654.07461
1032,HH15250008,HS2505000028,2,1,2,1,3,1,4,99.0,3,1,1,5,1,3,4,3,2,2,4,11160.625144
1033,HH17250041,HS2505000035,2,1,3,5,4,2,4,118.8,4,1,2,8,1,3,4,4,2,1,6,14766.525521
1034,HH17250042,HS2505000036,2,1,3,19,5,2,4,108.9,3,1,2,5,1,3,4,3,2,1,4,10445.609137
1035,HH17250043,HS2505000037,2,1,1,2,4,1,4,105.6,3,1,1,18,1,3,5,3,3,3,6,10946.379044
1036,HH18250005,HS2505000054,2,1,1,1,4,3,3,89.1,3,1,1,18,1,3,4,2,3,1,3,11654.07461
1037,HH18250011,HS2505000055,2,1,3,8,3,1,4,105.6,3,1,2,14,1,3,5,3,2,3,6,11925.059044
1038,HH11260039,HS2601000001,3,1,3,1,2,1,4,82.5,3,1,2,6,1,3,4,2,2,1,5,10562.047895
1039,HH11260040,HS2601000002,3,1,3,1,5,2,4,92.4,3,1,1,8,1,1,4,2,3,2,2,10404.516417
1040,HH11260041,HS2601000003,3,1,3,1,2,1,4,72.6,3,1,1,8,1,3,4,3,2,1,2,8654.3922932
1041,HH11260042,HS2601000004,3,1,3,2,2,3,4,92.4,3,1,2,8,1,3,4,1,3,5,1,5802.0951355
1042,HH11260043,HS2601000005,3,1,3,2,2,2,4,82.5,3,1,1,8,1,1,4,1,3,5,1,18182.971819
1043,HH11260047,HS2601000009,3,1,3,5,2,3,4,102.3,3,1,2,6,1,3,4,4,2,3,5,17965.762305
1044,HH11260048,HS2601000011,3,1,1,1,6,1,1,33.0,1,1,1,6,1,1,4,1,3,5,1,6010.3138282
1045,HH11260049,HS2601000012,3,1,2,2,4,4,1,42.9,2,1,1,6,1,1,4,2,2,1,2,11732.604336
1046,HH11260050,HS2601000013,3,1,3,7,2,3,4,79.2,2,1,1,9,1,3,4,5,2,1,6,14394.615641
1047,HH11260052,HS2601000015,3,1,3,1,3,3,4,89.1,3,1,1,9,1,3,4,4,2,1,4,20185.014366
1048,HH11260053,HS2601000016,3,1,3,8,2,1,4,89.1,3,1,1,9,1,3,4,2,2,1,4,15942.392845
1049,HH11260054,HS2601000017,3,1,1,2,4,1,3,92.4,3,1,1,10,1,3,4,3,2,3,6,19471.9559
1050,HH11260055,HS2601000018,3,1,1,1,6,1,3,66.0,2,1,1,8,1,3,4,1,3,5,1,8309.8310154
1051,HH17260001,HS2601000019,3,1,3,12,2,2,6,108.9,3,1,2,20,1,3,4,4,2,1,7,17811.14
1052,HH17260002,HS2601000020,3,1,2,3,3,2,4,105.6,3,1,1,8,1,3,4,3,2,1,4,13808.016835
1053,HH14260001,HS2602000001,3,1,3,6,2,1,4,122.1,4,1,2,15,1,3,4,3,2,1,7,10043.020582
1054,HH14260002,HS2602000002,3,1,3,17,2,2,4,105.6,3,1,2,12,1,3,4,3,2,1,5,15209.309278
1055,HH14260003,HS2602000003,3,1,3,3,2,1,4,105.6,3,1,2,12,1,3,4,3,3,1,3,18324.667313
1056,HH11260004,HS2602000008,3,1,2,3,4,1,3,82.5,3,1,2,8,1,3,4,2,2,1,5,9149.3281928
1057,HH11260006,HS2602000010,3,1,1,1,4,3,3,99.0,3,1,1,5,1,3,4,3,2,1,6,17940.042586
1058,HH11260008,HS2602000013,3,1,3,1,2,2,5,79.2,3,1,1,8,1,2,4,4,2,1,6,9913.1866404
1059,HH14260004,HS2602000015,3,1,3,4,3,1,3,82.5,3,1,1,14,1,3,4,3,2,1,4,11766.213189
1060,HH14260005,HS2602000016,3,1,3,4,5,1,3,82.5,3,1,1,14,1,3,4,3,2,1,4,11002.985716
1061,HH11260011,HS2602000018,3,1,1,2,5,1,3,102.3,3,1,2,8,1,3,4,2,2,1,6,10930.863466
1062,HH17260003,HS2602000021,3,1,3,14,2,1,4,72.6,2,1,1,10,1,3,4,3,2,1,7,9740.4557296
1063,HH16260001,HS2602000022,3,1,2,3,3,3,5,42.9,1,1,1,14,1,3,4,1,2,1,4,8928.8682059
1064,HH17260004,HS2602000023,3,1,3,14,2,2,4,92.4,3,1,1,6,1,3,4,3,3,5,5,10638.748936
1065,HH17260005,HS2602000024,3,1,3,11,2,1,4,92.4,3,1,1,6,1,3,4,3,3,1,3,8500.38
1066,HH15260002,HS2603000002,3,1,3,10,3,3,5,105.6,3,1,1,8,1,3,4,6,2,1,5,12319.467838
1067,HH15260003,HS2603000003,3,1,3,6,2,3,5,105.6,3,1,1,8,1,3,4,1,3,5,1,6941.1622623
1068,HH12260002,HS2603000007,3,1,3,15,6,2,4,75.9,3,1,1,8,1,3,4,4,2,1,5,8561.3359493
1069,HH14260007,HS2603000009,3,1,3,4,2,1,4,79.2,3,1,1,8,1,3,4,4,2,3,6,13295.089241
1070,HH11260017,HS2603000010,3,1,3,9,2,2,4,75.9,3,1,1,8,1,3,4,3,2,1,5,10449.986172
1071,HH11260018,HS2603000011,3,1,3,8,4,2,4,112.2,3,1,1,8,1,3,4,3,2,1,4,13093.965752
1072,HH11260019,HS2603000012,3,1,2,1,5,4,4,82.5,2,1,1,6,1,3,4,4,2,1,4,11445.212511
1073,HH14260008,HS2603000013,3,1,1,1,5,1,4,89.1,3,1,1,18,1,3,4,2,2,3,5,10590.280165
1074,HH16260002,HS2603000014,3,1,1,1,6,3,4,69.3,2,1,1,8,1,3,4,1,3,1,2,8979.0175971
1075,HH14260009,HS2603000015,3,1,2,2,2,3,4,82.5,3,1,1,8,1,3,4,4,2,1,6,15174.02846
1076,HH15260004,HS2603000016,3,1,1,1,4,1,5,49.5,2,1,1,6,1,1,4,3,2,3,4,15357.522051
1077,HH11260020,HS2603000017,3,1,1,1,4,1,3,66.0,3,1,1,16,1,3,4,3,2,1,5,10915.361876
1078,HH17260006,HS2603000018,3,1,3,2,2,1,4,82.5,3,1,1,2,1,3,4,3,2,1,5,11197.385255
1079,HH17260007,HS2603000019,3,1,3,12,2,2,4,72.6,2,1,1,8,1,3,4,4,2,1,4,21026.933924
1080,HH17260009,HS2603000021,3,1,3,1,2,1,4,69.3,2,1,1,14,1,3,4,4,2,1,5,13840.814951
1081,HH17260011,HS2603000023,3,1,3,16,2,3,6,112.2,3,1,2,11,1,3,4,2,2,1,7,27836.213785
1082,HH17260012,HS2603000024,3,1,2,2,3,3,6,102.3,3,1,2,26,1,2,4,3,2,1,5,9446.1503419
1083,HH15260001,HS2603000025,3,1,3,13,3,3,4,79.2,3,1,1,3,1,3,4,4,2,3,4,9976.3383756
1084,HH17260013,HS2603000026,3,1,1,2,5,3,4,82.5,2,1,1,5,1,1,4,3,2,3,5,21073.832662
1085,HH18260005,HS2603000027,3,1,3,21,3,2,5,105.6,3,1,2,4,1,3,4,3,2,1,3,10671.717942
1086,HH18260001,HS2603000028,3,1,1,1,6,3,2,66.0,3,1,1,10,1,3,4,1,3,5,2,9009.5463248
1087,HH18260002,HS2603000029,3,1,3,2,2,1,6,105.6,3,1,2,20,1,3,4,4,3,1,5,10952.253418
1088,HH18260004,HS2603000030,3,1,3,9,2,1,4,66.0,2,1,1,6,1,3,4,4,2,1,5,13703.020366
1089,HH18260003,HS2603000031,3,1,3,5,2,2,4,85.8,3,1,1,12,1,3,4,5,2,1,5,13460.169385
1090,HH18260006,HS2603000032,3,1,3,1,3,3,3,92.4,3,1,1,7,1,3,4,5,2,1,4,14632.463097
1091,HH18260007,HS2603000033,3,1,3,2,2,2,4,66.0,2,1,1,7,1,3,4,5,2,1,5,11282.798702
1092,HH11260021,HS2604000002,3,1,2,2,3,3,5,82.5,2,1,1,4,1,3,4,1,2,3,1,7731.2375156
1093,HH11260022,HS2604000003,3,1,3,5,6,2,6,112.2,3,1,2,10,1,3,4,4,2,1,6,12593.585985
1094,HH11260025,HS2604000006,3,1,3,2,2,3,5,69.3,2,1,1,4,1,3,4,3,2,1,4,13197.506971
1095,HH11260003,HS2604000007,3,1,3,14,3,3,4,105.6,3,1,2,8,1,3,4,4,2,1,6,10722.329018
1096,HH15260006,HS2631000001,3,1,3,2,2,3,4,79.2,2,1,1,4,1,3,4,4,2,1,2,10725.24608
1097,HH15260007,HS2631000002,3,1,3,1,4,1,4,145.2,4,1,2,6,1,1,4,3,3,3,2,13795.685695
1098,HH11260026,HS2631000003,3,1,3,9,4,3,5,79.2,3,1,1,8,1,3,4,4,2,1,5,14485.527954
1099,HH11260027,HS2631000004,3,1,1,1,6,3,1,33.0,1,0,1,3,1,1,4,1,3,5,1,5251.0393334
1100,HH11260028,HS2631000005,3,1,1,1,6,3,3,36.3,2,1,1,3,2,1,3,1,3,5,1,5432.68
1101,HH11260029,HS2631000006,3,1,1,1,5,1,2,46.2,2,1,1,4,1,3,4,1,3,5,1,10606.229178
1102,HH11260030,HS2631000007,3,1,1,2,5,3,3,33.0,1,0,1,7,2,1,3,1,3,2,1,6859.7618919
1103,HH13260001,HS2631000008,3,1,1,1,5,3,3,59.4,2,1,1,8,1,2,4,1,2,3,3,6707.3181427
1104,HH12260003,HS2631000009,3,1,1,1,6,1,2,66.0,2,1,1,6,2,3,3,1,3,5,1,8253.4555745
1105,HH11260031,HS2631000010,3,1,1,1,5,2,5,56.1,2,1,1,3,1,3,4,4,2,3,4,16683.255995
1106,HH11260032,HS2631000011,3,1,1,2,5,2,3,85.8,3,1,1,8,1,3,4,4,2,3,5,18671.86705
1107,HH11260033,HS2631000012,3,1,1,1,6,2,3,33.0,1,0,1,6,1,3,4,1,3,5,1,6940.0230647
1108,HH11260034,HS2631000013,3,1,2,1,5,1,3,82.5,3,1,2,8,1,3,4,3,2,3,5,13015.677551
1109,HH11260035,HS2631000014,3,1,1,1,6,1,3,89.1,4,1,1,6,1,1,4,1,3,5,1,9619.2311769
1110,HH12260004,HS2631000015,3,1,2,1,4,1,3,82.5,3,1,2,10,1,3,4,2,3,3,2,11568.087728
1111,HH11260036,HS2631000016,3,1,1,1,5,1,3,59.4,3,1,1,3,1,3,4,3,2,3,4,14970.289159
1112,HH15260008,HS2631000017,3,1,2,1,5,3,1,66.0,2,1,1,5,1,3,4,2,2,3,5,8208.6006242
1113,HH11260037,HS2631000018,3,1,1,1,5,1,5,92.4,3,1,2,8,1,3,4,5,2,1,5,19755.242677
1114,HH11260038,HS2631000019,3,1,1,1,6,2,5,33.0,3,1,2,6,1,3,4,2,3,3,5,6238.8331144
1115,HH17260015,HS2631000021,3,1,3,14,3,2,5,92.4,3,1,2,8,1,3,4,4,2,1,4,10879.43
1116,HH17260018,HS2631000024,3,1,1,1,6,3,1,52.8,3,1,1,10,2,3,3,2,3,5,2,5282.18
1117,HH15260005,HS2631000025,3,1,3,9,2,3,4,102.3,3,1,2,6,1,3,4,4,2,1,4,8343.99
1118,HH12290002,HS2901000003,2,2,1,3,5,4,5,39.6,2,1,1,4,4,3,5,1,2,5,1,440.32
1119,HH12290003,HS2901000004,2,2,1,3,4,4,5,39.6,2,1,1,5,4,2,5,1,2,5,1,4389.44
1120,HH16290002,HS2901000005,2,2,1,1,2,4,5,23.1,1,0,1,1,4,3,3,1,3,5,1,1080.16
1121,HH16290003,HS2901000006,2,2,1,2,3,4,5,23.1,1,0,1,4,4,2,5,1,3,5,1,411.94
1122,HH16290001,HS2901000007,2,2,1,2,4,4,5,23.1,1,0,1,1,4,2,5,1,2,4,1,411.94
1123,HH17310001,HS3101100008,1,2,2,1,3,1,5,56.1,2,1,1,16,2,1,3,1,3,3,6,5654.6
1124,HH18310004,HS3101100009,1,2,2,1,3,2,5,92.4,3,1,2,10,1,2,5,3,2,1,4,11972.21
1125,HH18310052,HS3101100010,1,2,2,2,3,1,5,72.6,3,1,1,16,1,3,5,4,2,1,4,3863.928004
1126,HH18310054,HS3101100011,1,2,2,3,3,2,5,92.4,3,1,2,10,1,2,5,4,2,1,6,10485.527796
1127,HH18310063,HS3101100012,1,2,2,2,3,2,5,92.4,3,1,2,10,1,2,5,3,2,1,4,11401.052404
1128,HH13310057,HS3101200001,1,2,1,2,5,2,5,105.6,3,1,1,8,1,3,4,5,2,1,7,23735.750162
1129,HH18310087,HS3101200008,1,2,1,2,4,2,5,89.1,3,1,1,16,1,3,5,3,2,1,4,12837.31
1130,HH18310079,HS3101200009,1,2,1,2,4,2,5,155.1,3,1,2,18,1,3,5,4,2,3,5,12928.26
1131,HH18310082,HS3101200010,1,2,1,2,4,4,5,102.3,3,1,1,16,1,3,5,4,2,1,5,11575.04
1132,HH18310084,HS3101200011,1,2,1,2,4,2,4,92.4,3,1,1,15,1,3,5,4,2,1,4,12009.31
1133,HH13310059,HS3101400001,1,2,3,28,3,1,6,155.1,4,1,2,22,3,3,4,3,2,3,7,16549.040007
1134,HH17310004,HS3101400003,1,2,3,4,2,3,4,95.7,3,1,1,15,3,3,5,3,2,1,7,7129.1739286
1135,HH17310005,HS3101400004,1,2,3,13,2,1,5,125.4,4,1,2,16,3,3,4,5,2,1,7,8516.6332021
1136,HH17310006,HS3101400005,1,2,3,2,3,1,4,72.6,3,1,1,8,1,1,4,3,2,1,4,2353.0608351
1137,HH17310007,HS3101400006,1,2,3,5,3,1,5,165.0,4,1,2,27,3,3,5,5,2,1,7,9977.8460731
1138,HH18310050,HS3101400007,1,2,3,15,3,2,5,108.9,3,1,2,13,3,3,5,4,2,1,7,16298.96
1139,HH18310002,HS3101400008,1,2,3,16,2,2,5,99.0,3,1,2,13,3,3,5,5,2,1,7,7625.3939286
1140,HH18310005,HS3101400009,1,2,3,7,3,2,4,105.6,3,1,2,12,3,3,5,4,2,1,4,11712.35496
1141,HH18310057,HS3101400010,1,2,3,5,3,2,5,95.7,3,1,2,12,1,3,4,4,2,1,6,3535.4096581
1142,HH17310009,HS3102100011,1,2,3,4,3,2,5,148.5,4,1,2,6,1,3,5,4,3,1,5,16920.4586
1143,HH18310058,HS3102100016,1,2,2,3,5,2,5,59.4,3,1,1,6,1,3,5,2,2,1,6,14566.570643
1144,HH18310026,HS3102100017,1,2,2,3,3,2,5,49.5,2,1,1,6,1,1,5,1,3,1,2,9462.2552931
