"cat_loc_div","cat_sz_cty","cat_hus_typ","num_flr","num_out_wls","cat_hus_dir_fce","num_hus_blt_yr","num_hus_ar","num_bed","num_liv","num_bat","num_out_wds","cat_fuel_heat","cat_cool","cat_fuel_cook","num_hus_mems","cat_mhh_occu","num_tot_energy_heat","num_mhh_age","num_hh_ann_incm"
"2","2","3",3,2,"3",4,79.2,2,1,1,7,"1","3","4",2,"1",10450.55787,55,5.4e+07
"2","2","3",6,2,"1",4,79.2,3,1,1,14,"1","3","4",4,"1",10441.68,35,4.2e+07
"2","2","3",12,2,"3",4,79.2,3,1,1,14,"1","3","4",2,"5",4291.39,67,1.8e+07
"2","2","3",2,2,"1",4,56.1,2,1,1,9,"1","1","4",3,"2",8097.77,45,4.2e+07
"2","2","3",4,3,"3",4,79.2,3,1,1,14,"1","1","4",4,"1",11222.51,55,4.2e+07
"2","2","3",3,2,"1",4,56.1,1,1,1,7,"1","3","4",2,"1",8509.37,25,6.6e+07
"2","2","1",2,4,"1",4,92.4,3,1,1,5,"1","3","3",3,"1",15279.62,55,6.6e+07
"2","2","2",3,2,"1",3,66,3,1,1,8,"1","3","4",1,"5",8618.601592,67,1.8e+07
"2","2","3",3,2,"1",3,66,3,1,1,16,"1","3","4",1,"5",5155.08,67,1.8e+07
"2","2","1",3,5,"3",5,138.6,4,1,2,8,"1","3","4",2,"5",16851.59,67,9e+07
"2","2","1",1,6,"3",5,33,1,1,1,7,"1","3","4",1,"5",7461.88,67,1.8e+07
"2","2","1",1,6,"1",2,46.2,2,1,1,7,"2","3","3",3,"1",13536.58,55,4.2e+07
"2","2","1",1,6,"2",6,33,1,1,1,8,"4","3","3",2,"4",5175.48,67,2.5e+07
"2","2","1",1,6,"2",3,82.5,3,1,1,15,"4","3","5",6,"3",2759.74,67,5.4e+07
"2","2","2",21,3,"3",6,82.5,3,1,2,10,"3","1","4",3,"1",10043.58221,55,9e+07
"2","2","1",1,6,"1",1,165,3,1,1,12,"2","3","3",2,"5",11361.16,67,1.2e+07
"2","2","1",1,6,"1",4,92.4,3,1,1,6,"2","3","3",4,"1",6714.92,55,4.2e+07
"2","2","3",13,2,"1",4,66,2,1,1,8,"1","3","4",3,"1",2747.22,55,6.6e+07
"2","2","3",10,3,"1",5,112.2,3,1,2,5,"1","3","4",3,"1",11816.89092,55,7.8e+07
"2","2","1",1,6,"2",4,99,3,1,1,25,"4","3","5",1,"3",14099.7,55,1.2e+07
"2","2","1",1,6,"1",4,85.8,3,1,1,12,"5","3","3",2,"3",12824.42,67,1.2e+07
"2","2","1",1,6,"2",5,99,3,1,2,10,"2","1","3",1,"5",16599.36,67,1.2e+07
"2","2","1",1,6,"2",1,72.6,3,1,1,10,"4","3","3",2,"3",25219.5,55,1.8e+07
"2","2","1",1,6,"1",5,99,3,1,1,18,"2","3","3",2,"3",16379.4,55,1.8e+07
"2","2","1",1,6,"1",5,99,3,1,1,16,"4","1","3",1,"5",4851.26,67,1.8e+07
"2","2","1",1,6,"1",3,66,2,1,1,17,"2","1","3",1,"5",14117.94,67,1.2e+07
"2","2","1",1,6,"1",4,59.4,2,1,1,14,"4","3","3",1,"5",15289.08,67,1.2e+07
"2","2","1",1,6,"1",4,99,3,1,1,16,"4","1","3",2,"4",4222.6,67,1.8e+07
"2","2","1",1,6,"4",4,99,3,1,2,12,"2","3","3",1,"5",11966.62,67,1.2e+07
"2","2","2",2,3,"1",6,26.4,1,0,1,3,"1","3","3",2,"3",4268.18,55,4.2e+07
"2","2","1",1,6,"1",3,82.5,3,1,1,16,"1","1","3",2,"2",4138.32,67,2.5e+07
"2","2","3",1,3,"2",4,92.4,3,1,1,8,"1","3","4",2,"2",13431.94,55,4.2e+07
"2","2","3",3,3,"2",4,79.2,3,1,2,7,"1","1","4",3,"1",13300.52,55,2.5e+07
"2","2","1",1,6,"3",3,105.6,4,1,2,7,"1","3","4",2,"3",9549.6,67,1.2e+07
"2","2","1",1,6,"3",2,85.8,3,1,1,8,"1","3","4",5,"1",14327.73,45,4.2e+07
"2","2","1",1,5,"2",2,85.8,3,1,1,8,"1","3","4",1,"5",10630.31,67,1.2e+07
"2","2","1",2,5,"3",4,59.4,2,1,1,12,"1","3","4",3,"3",9286.6,67,2.5e+07
"2","2","1",1,3,"3",3,102.3,3,1,1,8,"1","1","4",1,"5",4472.42,67,1.2e+07
"2","2","3",3,3,"1",4,75.9,3,1,1,8,"1","3","4",1,"5",6230.91,67,1.8e+07
"2","2","3",15,4,"1",4,79.2,3,1,1,8,"1","3","4",4,"1",10450.55787,45,4.2e+07
"2","2","3",2,3,"4",4,75.9,3,1,1,8,"1","3","4",4,"1",10597.7104,55,5.4e+07
"2","2","3",9,2,"1",4,79.2,3,1,1,8,"1","3","4",4,"3",14520.81,45,6.6e+07
"2","2","2",2,3,"1",4,62.7,3,1,1,10,"2","1","3",4,"1",12962.3,67,2.5e+07
"2","2","2",1,3,"1",4,79.2,3,1,1,6,"2","3","3",6,"3",13606.4,45,4.2e+07
"2","2","3",21,4,"2",6,112.2,3,1,2,13,"1","3","4",3,"1",8607.09,45,4.2e+07
"2","2","3",4,4,"1",6,95.7,3,1,2,7,"1","1","4",4,"1",5464.46,55,9e+07
"2","2","2",1,3,"3",4,85.8,3,1,1,9,"2","3","3",2,"5",10722.5,67,1.8e+07
"2","2","2",2,3,"3",4,82.5,3,1,1,12,"2","1","3",4,"1",10738.94,35,1.2e+07
"2","2","1",1,6,"1",5,99,3,1,1,17,"4","3","3",2,"3",13763.44,55,2.5e+07
"2","2","1",1,6,"3",2,82.5,4,1,1,10,"2","1","3",1,"3",12858.04,67,1.2e+07
"2","2","3",1,3,"1",4,79.2,3,1,1,5,"1","3","4",3,"1",19189.07,35,4.2e+07
"2","2","3",12,4,"1",5,79.2,2,1,1,5,"1","1","4",2,"2",6136.81,55,4.2e+07
"2","2","3",1,5,"3",3,46.2,2,1,1,8,"1","3","4",4,"1",12278.01,35,2.5e+07
"2","2","3",4,4,"3",3,46.2,2,1,1,8,"1","1","4",2,"1",8430.1,67,1.8e+07
"2","2","3",5,3,"1",3,42.9,2,1,1,8,"1","1","4",1,"5",3360.57,67,1.2e+07
"2","2","3",3,4,"3",3,46.2,2,1,1,7,"1","1","4",1,"5",4878.7,67,1.2e+07
"2","2","3",3,4,"3",3,46.2,2,1,1,8,"1","1","4",4,"1",4117.87,55,1.2e+07
"2","2","1",1,6,"2",4,72.6,2,1,1,6,"2","3","5",2,"3",10372.3,67,1.8e+07
"2","2","2",1,5,"1",4,82.5,2,1,1,8,"1","1","3",1,"3",1922.1,55,1.8e+07
"2","2","1",1,6,"1",6,92.4,2,1,1,4,"2","3","5",1,"5",12479.64,67,1.2e+07
"2","2","1",1,6,"1",3,52.8,2,1,1,5,"2","3","3",1,"5",10660.68,67,1.2e+07
"2","2","1",1,5,"3",2,82.5,3,1,1,8,"2","3","3",2,"5",8588.48,67,2.5e+07
"2","2","1",1,6,"1",3,66,2,1,1,7,"2","3","3",2,"2",6812.98,67,2.5e+07
"2","2","3",1,4,"2",3,42.9,2,1,1,4,"1","3","4",2,"1",11911.56,35,4.2e+07
"2","2","3",3,3,"1",3,49.5,2,1,1,19,"1","3","4",1,"5",4301,67,1.2e+07
"2","2","3",1,2,"2",3,42.9,2,1,1,8,"1","3","4",1,"5",2506.5,67,1.2e+07
"2","2","3",2,2,"2",3,42.9,2,1,1,14,"2","3","3",5,"1",14191.9,35,2.5e+07
"2","2","1",1,6,"2",6,85.8,2,1,2,16,"1","3","3",2,"4",10387.94,67,2.5e+07
"2","2","1",1,6,"3",4,85.8,3,1,1,8,"2","3","3",2,"4",20983.44,67,1.8e+07
"2","2","1",1,4,"1",4,82.5,3,1,1,6,"5","3","5",5,"2",34907.4,45,1.2e+07
"2","2","1",1,6,"1",2,62.7,3,1,1,5,"5","3","3",1,"5",10515.22,67,1.2e+07
"2","2","1",1,4,"1",5,132,3,1,1,10,"2","3","3",3,"3",18481.48,55,5.4e+07
"2","2","1",2,5,"2",5,158.4,4,1,2,10,"2","3","5",4,"1",21809.72,55,9.6e+07
"2","2","1",1,6,"2",1,33,1,1,1,4,"1","1","3",1,"5",4956.18,67,1.2e+07
"2","2","1",1,6,"2",1,105.6,3,1,1,10,"2","3","3",2,"3",22624.78,67,1.8e+07
"2","2","1",1,6,"3",1,39.6,1,1,1,3,"2","1","3",1,"2",10456.01,55,1.2e+07
"2","2","1",1,6,"1",5,39.6,1,1,1,5,"1","3","4",2,"2",8543.19,67,1.8e+07
"2","2","3",1,5,"1",5,89.1,3,1,2,12,"1","3","4",2,"3",17203.3,55,5.4e+07
"2","2","3",5,3,"1",5,125.4,3,1,2,10,"1","3","4",2,"3",3838.156255,67,4.2e+07
"2","2","3",8,4,"1",5,125.4,3,1,2,14,"1","3","4",4,"1",11209.22,45,9e+07
"2","2","3",9,3,"2",5,125.4,3,1,2,14,"1","3","4",2,"3",7936.1,55,2.5e+07
"2","2","3",1,5,"1",5,125.4,3,1,2,10,"1","1","4",2,"5",6832.73,67,1.2e+07
"2","2","3",2,4,"1",5,125.4,3,1,2,16,"1","3","4",1,"5",12458.27,67,2.5e+07
"2","2","3",7,4,"1",5,125.4,3,1,2,16,"1","3","4",4,"1",12686.51,45,5.4e+07
"2","2","3",3,4,"1",5,125.4,3,1,2,16,"1","3","4",3,"2",19034.71,55,5.4e+07
"2","2","3",3,3,"2",5,125.4,3,1,2,16,"1","1","4",3,"1",17472.39,55,6.6e+07
"2","2","2",2,4,"1",4,59.4,3,1,1,4,"1","3","4",2,"1",9018.82,35,1.2e+07
"2","2","1",1,6,"3",2,85.8,4,1,1,14,"4","3","3",1,"3",13191.54,67,1.2e+07
"2","2","1",1,6,"1",3,69.3,3,1,1,8,"4","3","3",2,"4",26081.22,67,4.2e+07
"2","2","1",1,6,"1",3,82.5,3,1,1,14,"4","3","3",2,"3",15695,55,4.2e+07
"2","2","1",1,6,"2",1,99,3,1,1,19,"4","1","3",2,"3",19945.98,67,1.8e+07
"2","2","1",1,6,"1",4,69.3,3,1,1,6,"2","3","3",2,"3",16579.06,55,4.2e+07
"2","2","1",1,6,"1",4,99,3,1,1,14,"2","1","3",1,"5",15676.94,67,2.5e+07
"2","2","1",1,6,"1",3,66,3,1,1,12,"4","1","3",5,"3",14867.68,45,2.5e+07
"2","2","1",1,6,"1",1,82.5,3,1,1,7,"2","3","3",1,"5",11989.04,67,1.8e+07
"2","2","1",1,6,"2",2,66,3,1,1,10,"2","3","3",2,"3",15646.78,67,2.5e+07
"2","2","2",1,4,"2",5,82.5,3,1,1,8,"1","3","3",4,"1",12525.9,45,4.2e+07
"2","2","2",3,4,"1",4,95.7,3,1,2,8,"1","3","3",3,"3",14054.98,55,2.5e+07
"2","2","2",3,3,"2",5,95.7,3,1,1,8,"1","3","3",3,"2",14465.2,55,5.4e+07
"2","2","2",4,4,"2",5,82.5,3,1,1,8,"1","1","3",1,"1",12157.82,45,5.4e+07
"2","2","2",1,3,"2",5,95.7,3,1,1,8,"1","1","3",2,"1",11743.3,45,4.2e+07
"2","2","1",1,6,"1",4,82.5,3,1,1,10,"2","3","3",3,"5",15295.09,67,1.2e+07
"2","2","1",1,6,"2",3,56.1,3,1,1,6,"2","1","3",2,"3",15040.58,67,4.2e+07
"2","2","1",1,6,"2",5,82.5,3,1,1,16,"4","3","3",1,"5",7329.78,67,1.2e+07
"2","2","1",1,6,"1",1,82.5,3,1,2,16,"2","3","3",2,"3",16085.5,67,2.5e+07
"2","2","1",1,6,"2",4,72.6,3,1,1,8,"2","3","3",2,"5",20424.69,67,2.5e+07
"2","2","1",1,6,"1",4,82.5,3,1,1,10,"2","3","3",1,"3",15147.94,67,1.2e+07
"2","2","1",1,5,"2",5,99,3,1,1,14,"4","3","3",1,"3",9613.08,67,1.2e+07
"3","2","1",1,6,"3",4,75.9,4,1,1,8,"1","3","4",2,"5",10717.69,67,2.5e+07
"3","2","1",1,6,"3",5,69.3,3,1,1,8,"1","3","4",2,"2",10512.1657,67,1.8e+07
"3","2","3",5,4,"1",4,79.2,1,1,1,6,"1","3","4",4,"4",12252.64,55,4.2e+07
"3","2","3",7,4,"2",5,79.2,3,1,1,8,"1","3","4",3,"3",13711.04,55,4.2e+07
"3","2","3",8,2,"1",4,79.2,3,1,1,8,"1","3","5",4,"1",15978.66,55,5.4e+07
"3","2","3",18,5,"1",5,79.2,3,1,2,4,"1","3","4",4,"3",14542.51,45,5.4e+07
"3","2","3",3,2,"1",4,122.1,4,1,2,15,"1","3","4",5,"3",26143.58,45,9.6e+07
"3","2","2",4,4,"2",5,125.4,3,1,2,20,"1","3","4",2,"3",11711.71383,55,1.2e+07
"3","2","3",11,3,"1",4,105.6,3,1,2,14,"1","1","4",4,"1",10908.42221,45,6.6e+07
"3","2","3",2,2,"1",4,99,4,1,2,5,"1","3","4",3,"1",15940.79,45,9.6e+07
"3","2","3",15,4,"3",4,79.2,3,1,1,5,"1","3","5",4,"4",10667.09304,55,9.6e+07
"3","2","2",1,6,"4",3,33,1,1,1,7,"1","3","4",2,"3",7032.4,55,2.5e+07
"3","2","3",4,5,"1",5,105.6,3,1,1,5,"1","3","4",3,"1",15240.56644,55,4.2e+07
"3","2","3",8,6,"1",4,82.5,3,1,1,4,"1","3","4",3,"1",11055.41,55,2.5e+07
"3","2","3",2,6,"1",3,79.2,3,1,1,6,"1","3","4",2,"2",5839.551212,55,4.2e+07
"3","2","1",1,3,"1",5,184.8,3,1,1,5,"1","1","4",4,"1",14000.11,45,4.2e+07
"3","2","2",2,2,"1",6,66,3,1,1,5,"1","1","4",2,"1",2683.77,35,4.2e+07
"3","2","1",2,4,"2",5,184.8,3,1,2,9,"1","3","4",5,"3",16229.10611,45,6.6e+07
"3","2","3",1,2,"3",4,95.7,2,1,1,4,"1","3","4",3,"3",20323.35679,55,4.2e+07
"3","2","2",1,3,"4",5,56.1,2,1,1,4,"1","3","4",3,"1",9443.947604,45,2.5e+07
"3","2","2",1,3,"4",5,56.1,2,1,1,4,"1","1","4",4,"1",10017.5676,45,2.5e+07
"3","2","2",3,3,"1",6,23.1,1,1,1,4,"4","2","4",1,"5",2402.027925,25,1.2e+07
"3","2","2",2,3,"1",5,46.2,2,1,1,6,"1","3","4",1,"5",1678.049183,67,1.2e+07
"3","2","2",2,2,"1",5,39.6,2,1,1,8,"1","3","4",2,"2",11011.32888,67,1.2e+07
"3","2","2",3,3,"1",5,46.2,2,1,1,4,"1","3","4",3,"1",12475.42275,55,1.8e+07
"3","2","2",1,3,"3",5,46.2,2,1,1,6,"1","3","4",2,"3",11531.88197,67,5.4e+07
"3","2","2",3,3,"1",5,46.2,2,1,1,6,"1","3","4",2,"3",10907.94777,55,1.2e+07
"3","2","2",1,2,"1",5,46.2,2,1,1,8,"1","3","4",2,"1",10186.91736,67,1.8e+07
"3","2","2",2,3,"1",5,39.6,2,1,1,6,"1","1","4",2,"5",7265.730215,67,1.2e+07
"3","2","2",3,3,"4",5,39.6,2,1,1,4,"1","3","4",1,"5",7803.410812,67,1.8e+07
"3","2","2",2,3,"1",5,46.2,2,1,1,4,"1","3","4",1,"2",3868.786092,67,1.2e+07
"3","2","2",3,3,"1",5,39.6,2,1,1,6,"1","2","4",1,"5",7874.08138,67,1.2e+07
"3","2","1",1,6,"1",4,132,3,1,1,7,"4","3","3",2,"5",26962.72,67,5.4e+07
"3","2","1",1,6,"2",2,66,1,1,1,4,"5","1","3",1,"5",18520.1,67,1.2e+07
"3","2","1",1,6,"1",2,49.5,1,1,1,4,"5","3","3",3,"5",18298.22,67,1.2e+07
"3","2","1",1,6,"1",5,165,3,1,1,6,"4","3","3",2,"3",20050.04,67,5.4e+07
"3","2","1",1,6,"1",6,99,2,1,1,6,"2","3","3",2,"3",12495.52,67,5.4e+07
"3","2","1",1,6,"3",2,66,1,1,1,3,"5","3","3",2,"5",18020.44,67,1.2e+07
"3","2","2",4,5,"3",6,105.6,3,1,2,6,"1","3","4",2,"1",9194.798929,55,5.4e+07
"3","2","3",14,6,"2",5,118.8,3,1,2,5,"1","3","4",4,"1",14344.33,45,5.4e+07
"3","2","3",8,6,"1",3,115.5,3,1,1,5,"1","3","4",3,"3",11837.96711,67,1.8e+07
"3","2","3",10,6,"3",5,52.8,1,0,1,4,"1","1","4",2,"5",8834.647518,35,1.2e+07
"3","2","3",2,6,"1",4,79.2,3,1,1,4,"1","3","4",4,"4",5180.05,55,4.2e+07
"3","2","3",20,6,"2",6,132,3,1,2,8,"1","3","4",2,"3",13755.88424,55,6.6e+07
"3","2","3",11,6,"3",4,82.5,3,1,1,8,"1","3","4",2,"1",6143.88,55,9e+07
"3","2","3",11,6,"1",4,105.6,3,1,2,7,"1","3","4",4,"1",9015.671337,45,5.4e+07
"3","2","1",1,6,"3",1,89.1,3,1,1,5,"1","3","4",5,"1",16913.67069,55,9.6e+07
"3","2","1",1,6,"3",2,82.5,3,1,1,7,"2","3","3",1,"5",15420.14568,67,1.2e+07
"3","2","1",1,6,"1",3,75.9,3,1,1,9,"1","3","4",2,"4",8714.070466,55,1.2e+07
"3","2","3",7,6,"1",5,105.6,3,1,2,6,"1","1","5",3,"3",12786.89,55,5.4e+07
"3","2","1",1,6,"1",3,112.2,3,1,1,8,"4","3","5",2,"5",9827.22,67,2.5e+07
"3","2","3",11,3,"1",5,85.8,3,1,1,8,"1","3","4",2,"5",7896.4,67,9.6e+07
"3","2","1",1,6,"1",6,108.9,3,1,2,21,"2","3","5",2,"1",9132.386649,55,6.6e+07
"3","2","3",4,2,"1",4,105.6,3,1,2,5,"1","3","4",4,"3",11512.64979,45,4.2e+07
"3","2","3",11,2,"2",6,79.2,3,1,1,2,"1","3","4",3,"3",11093.16137,35,2.5e+07
"3","2","1",1,6,"2",1,108.9,4,1,1,5,"2","3","3",2,"4",11201.76902,67,4.2e+07
"3","2","1",1,6,"3",3,49.5,2,1,1,3,"2","1","3",2,"5",10885.33,67,2.5e+07
"3","2","1",1,6,"1",3,99,3,1,1,20,"2","3","3",2,"1",6228.18,55,1.8e+07
"3","2","1",1,6,"1",1,33,1,0,1,2,"5","3","3",1,"5",14186.56,67,1.2e+07
"3","2","1",1,6,"3",2,89.1,2,1,1,4,"5","3","3",3,"3",15738.86,67,1.2e+07
"3","2","3",3,6,"1",4,79.2,3,1,1,6,"1","3","4",3,"1",10293.17787,55,5.4e+07
"3","2","1",1,6,"1",1,66,1,1,1,5,"2","3","3",1,"5",15461.61407,67,1.2e+07
"3","2","1",1,6,"1",4,66,3,1,1,6,"2","3","5",2,"5",16682.52,67,1.2e+07
"3","2","1",1,6,"4",5,89.1,3,1,2,5,"4","1","3",1,"3",13402.24,55,1.2e+07
"3","2","1",1,6,"2",4,75.9,3,1,2,6,"2","3","3",2,"3",11338.51,67,1.8e+07
"3","2","1",1,6,"2",4,82.5,3,1,1,8,"2","3","3",6,"3",12434,45,2.5e+07
"3","2","1",1,6,"2",5,125.4,4,1,1,6,"4","3","3",4,"3",8021.22,67,5.4e+07
"3","2","3",9,6,"1",4,99,2,1,1,6,"1","1","4",1,"5",11912.81306,67,1.2e+07
"3","2","1",1,6,"1",2,85.8,3,1,1,6,"2","3","3",1,"5",9331.98,67,4.2e+07
"3","2","1",1,6,"1",4,92.4,3,1,1,6,"4","3","3",1,"1",5307.92,67,1.8e+07
"3","2","1",1,6,"1",4,75.9,3,1,1,6,"2","3","3",1,"3",8877.73,67,1.2e+07
"3","2","1",1,6,"1",5,92.4,3,1,1,5,"4","3","3",1,"3",13921.68,67,1.2e+07
"3","2","3",2,4,"3",4,82.5,2,1,1,4,"1","3","4",2,"3",7549.79,67,4.2e+07
"3","2","3",3,4,"1",4,85.8,3,1,2,2,"1","3","5",3,"1",7145.23,55,4.2e+07
"3","2","3",1,2,"1",4,82.5,3,1,1,5,"1","3","5",2,"5",10396.7619,67,2.5e+07
"3","2","1",1,6,"2",6,85.8,3,1,2,6,"2","3","5",2,"5",12396.62,55,4.2e+07
"3","2","3",1,2,"1",4,85.8,2,1,2,3,"1","3","4",3,"3",18145.24,45,2.5e+07
"3","2","3",4,2,"1",4,85.8,2,1,2,2,"1","3","5",4,"1",11600.65,55,4.2e+07
"3","2","3",12,4,"1",6,112.2,3,1,2,5,"1","3","5",3,"5",4398.55,67,1.8e+07
"3","2","1",1,6,"1",5,62.7,2,1,1,4,"1","3","4",2,"3",9130.05,67,2.5e+07
"3","2","1",1,6,"1",1,52.8,3,0,1,10,"1","3","5",2,"5",17194,67,4.2e+07
"3","2","1",1,6,"1",4,69.3,4,1,1,6,"1","3","5",3,"3",20864.03,67,2.5e+07
"3","2","3",15,3,"1",4,62.7,2,1,1,8,"1","1","5",2,"3",8976.560846,55,1.8e+07
"3","2","3",6,4,"2",4,62.7,2,1,1,5,"1","3","4",4,"1",9816.780846,55,2.5e+07
"3","2","3",7,6,"1",4,62.7,2,1,1,14,"1","3","4",4,"5",12694.7,35,2.5e+07
"3","2","3",3,2,"2",6,108.9,3,1,1,13,"1","3","4",3,"1",12305.95205,55,6.6e+07
"3","2","1",1,6,"2",4,82.5,2,1,2,4,"2","3","3",2,"3",32664.54,45,4.2e+07
"3","2","3",2,6,"1",4,99,3,1,2,16,"1","3","5",3,"5",11028.38154,45,2.5e+07
"3","2","1",1,6,"1",2,132,3,1,1,18,"5","1","3",4,"3",47904.58,45,2.5e+07
"3","2","1",1,6,"2",5,99,3,1,1,11,"4","3","3",2,"3",9138.36,67,1.8e+07
"3","2","1",1,6,"1",3,72.6,3,1,1,12,"2","3","3",2,"3",6272.6,67,2.5e+07
"3","2","1",1,6,"1",4,141.9,3,1,1,16,"4","3","3",2,"1",15695.86,67,2.5e+07
"3","2","3",3,4,"2",3,105.6,4,1,2,7,"1","1","4",3,"5",10170.89893,67,5.4e+07
"3","2","2",4,4,"4",5,102.3,3,1,2,3,"1","3","4",2,"5",16560.24,67,1.2e+07
"3","2","2",4,4,"4",4,105.6,3,1,1,10,"1","1","4",2,"3",6688.46,55,4.2e+07
"3","2","3",14,4,"2",4,52.8,1,1,1,4,"1","3","4",2,"1",8527.17,45,4.2e+07
"3","2","3",3,2,"2",4,52.8,1,1,1,4,"1","3","4",3,"5",11544.95,35,2.5e+07
"3","2","3",4,4,"1",4,56.1,1,1,1,3,"1","3","4",3,"1",12263.47,35,2.5e+07
"3","2","3",4,2,"1",6,102.3,3,1,2,10,"1","3","4",5,"1",15603.86983,55,5.4e+07
"3","2","3",3,2,"1",3,82.5,3,1,1,10,"1","3","4",2,"5",13439.76848,67,2.5e+07
"3","2","2",1,4,"4",5,102.3,3,1,2,3,"1","3","4",5,"3",16924.31,55,5.4e+07
"3","2","3",14,2,"2",4,52.8,1,1,1,4,"1","1","4",3,"2",9194.987518,45,2.5e+07
"3","2","3",10,4,"1",4,85.8,3,1,1,20,"1","1","5",1,"5",12082.72928,67,1.8e+07
"3","2","1",1,6,"1",1,66,2,1,1,8,"2","3","3",2,"3",13020.76,55,4.2e+07
"3","2","1",1,6,"1",1,72.6,2,1,1,5,"2","1","3",1,"5",8533.941403,67,1.2e+07
"3","2","1",1,6,"2",6,82.5,2,1,1,7,"2","1","3",4,"3",11264.93628,45,1.8e+07
"3","2","1",1,6,"1",4,82.5,3,1,1,20,"2","3","3",2,"1",12432.11425,67,2.5e+07
"3","2","2",2,5,"3",3,66,2,1,1,12,"2","1","3",1,"5",8734.308748,67,1.2e+07
"3","2","3",11,2,"1",4,108.9,3,1,2,18,"1","3","4",4,"1",13524.66,45,9.6e+07
"3","2","3",3,2,"1",5,112.2,3,1,2,10,"1","3","5",4,"5",11342.38,45,9.6e+07
"3","2","3",2,3,"2",6,112.2,3,1,2,10,"1","3","4",2,"1",13424.2,55,6.6e+07
"3","2","1",1,6,"1",3,82.5,3,1,2,4,"1","3","3",1,"5",4729.14,67,1.2e+07
"3","2","1",1,6,"2",5,66,2,1,1,20,"2","3","3",3,"3",10510.01717,55,4.2e+07
"3","2","3",4,4,"1",5,122.1,3,1,2,8,"1","3","4",2,"4",9828.569674,55,4.2e+07
"3","2","3",4,3,"1",5,122.1,3,1,2,8,"1","1","4",4,"1",9690.97,45,1.8e+07
"3","2","3",6,3,"3",5,122.1,3,1,2,6,"1","3","4",5,"1",12701.49964,35,6.6e+07
"3","2","3",6,6,"1",4,72.6,2,1,1,13,"1","1","4",1,"1",9252.989641,45,6.6e+07
"3","2","3",6,3,"2",6,125.4,3,1,2,19,"1","1","4",3,"1",15243.92,55,9e+07
"3","2","3",15,4,"2",5,112.2,3,1,2,12,"1","3","4",3,"3",8469.24,55,4.2e+07
"3","2","3",2,2,"2",4,141.9,4,1,2,15,"1","1","5",5,"3",20149.65115,67,9e+07
"3","2","1",1,6,"3",1,42.9,2,1,1,7,"2","1","3",1,"4",10924.42788,67,1.2e+07
"3","2","1",1,6,"1",1,79.2,3,1,2,16,"2","1","5",1,"4",12287,67,2.5e+07
"3","2","1",1,6,"1",1,59.4,2,0,1,7,"2","1","3",2,"4",7491.46,67,1.8e+07
"3","2","1",1,6,"2",1,99,3,0,0,2,"2","3","3",2,"5",13262.94,67,1.2e+07
"3","2","1",1,6,"1",1,99,3,1,1,16,"2","3","3",2,"5",13096.0429,67,1.2e+07
"3","2","1",1,6,"2",6,66,1,1,1,7,"2","3","3",2,"4",7470.454824,55,1.8e+07
"3","2","1",1,6,"1",4,132,3,1,1,17,"4","3","3",5,"1",34157.45758,67,6.6e+07
"3","2","3",7,4,"1",4,105.6,3,1,2,8,"1","1","4",2,"1",9500.241217,55,6.6e+07
"3","2","1",1,6,"1",1,165,5,1,1,12,"1","3","4",1,"5",13105.24721,67,1.2e+07
"3","2","1",1,6,"3",2,66,3,1,1,14,"2","1","3",1,"5",7799.86,67,1.8e+07
"3","2","1",1,6,"2",4,72.6,2,1,1,14,"2","3","3",3,"1",19221.24,55,7.8e+07
"3","2","1",1,6,"1",6,122.1,3,1,1,12,"1","3","3",2,"5",6280.58,67,2.5e+07
"3","2","1",1,6,"1",1,52.8,2,1,1,12,"2","3","3",1,"5",9597.72,67,1.2e+07
"3","2","1",1,6,"2",1,122.1,3,1,1,12,"4","3","5",2,"2",5031.86,45,5.4e+07
"3","2","1",1,6,"1",5,99,3,1,2,16,"4","3","3",2,"5",14340.5,45,1.8e+07
"3","2","1",1,6,"2",1,105.6,3,1,1,4,"4","3","5",1,"2",5945.18,67,1.2e+07
"3","2","3",11,4,"2",4,125.4,3,1,2,18,"1","3","5",4,"1",4235.819527,55,9e+07
"3","2","3",9,4,"2",4,125.4,3,1,2,18,"1","3","4",3,"1",3916.479739,55,5.4e+07
"3","2","1",1,6,"1",4,72.6,2,1,1,16,"2","3","3",2,"3",10924.14216,67,4.2e+07
"3","2","3",6,4,"1",4,122.1,3,1,1,16,"1","3","5",3,"3",9056.861481,25,5.4e+07
"3","2","1",1,6,"4",3,66,2,1,1,16,"2","3","3",4,"3",11721.19125,45,4.2e+07
"3","2","1",1,6,"1",1,72.6,3,0,1,16,"2","1","3",2,"3",9913.592373,67,1.8e+07
"3","2","3",5,4,"1",4,122.1,3,1,1,12,"1","3","5",2,"3",10885.03964,67,6.6e+07
"3","2","3",6,4,"1",4,112.2,3,1,1,16,"1","3","5",2,"3",11805.84667,55,6.6e+07
"3","2","3",7,4,"1",4,122.1,3,1,1,12,"1","3","5",2,"3",7691.185461,55,5.4e+07
"3","2","3",9,3,"1",5,69.3,2,1,1,5,"1","3","3",4,"1",5094.64,35,2.5e+07
"3","2","3",11,4,"1",6,79.2,2,1,1,5,"1","3","4",4,"3",11719.93551,45,9e+07
"3","2","1",1,6,"1",1,99,2,1,1,8,"2","1","3",2,"5",18030.48756,67,1.8e+07
"3","2","1",1,6,"1",1,82.5,2,1,1,7,"2","1","3",1,"5",8364.872569,67,1.2e+07
