,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_tot_energy_heat,num_mhh_age,num_hh_ann_incm
2204,HS3708000001,HH11370048,2,2,2,1,6,1,1,33.0,1,1,1,6,1,1,3,1,5,7397.16,67,12000000
2205,HS3708000002,HH11370049,2,2,1,1,6,2,1,46.199999999999996,1,1,1,4,1,1,3,1,5,5590.97,67,12000000
2206,HS3708000003,HH11370050,2,2,1,1,6,4,1,62.699999999999996,2,1,1,3,2,1,3,1,3,8680.26,67,12000000
2207,HS3708000004,HH11370051,2,2,1,1,6,2,1,52.8,1,1,1,3,1,1,3,1,3,5503.0,67,12000000
2208,HS3708000005,HH11370052,2,2,1,1,6,2,1,89.1,3,1,2,8,1,1,3,2,3,6590.79,67,18000000
2209,HS3708000006,HH11370053,2,2,1,1,6,2,1,49.5,2,1,1,3,1,1,3,2,3,5901.99,67,18000000
2210,HS3708000007,HH11370054,2,2,1,1,3,3,1,33.0,1,1,1,4,4,1,3,2,3,6432.8073527,67,18000000
2211,HS3709000001,HH11370033,2,2,2,1,6,2,2,62.699999999999996,1,1,1,3,5,1,3,2,3,30129.42,67,25000000
2212,HS3709000002,HH14370012,2,2,1,1,6,1,3,66.0,2,1,1,5,5,1,3,2,2,24967.25,67,18000000
2213,HS3709000003,HH11370034,2,2,1,1,6,4,3,66.0,2,1,1,6,5,3,3,3,1,28838.09,45,18000000
2214,HS3709000004,HH11370035,2,2,2,1,6,1,3,79.19999999999999,3,1,1,8,5,3,3,4,3,31415.161937,55,25000000
2215,HS3709000005,HH11370036,2,2,1,1,6,2,3,99.0,4,1,2,4,5,1,3,4,3,27198.92,55,25000000
2216,HS3709000006,HH11370037,2,2,1,1,6,4,3,85.8,3,1,1,8,2,1,3,2,3,7720.24,67,25000000
2217,HS3709000007,HH11370038,2,2,1,1,6,1,3,46.199999999999996,2,1,1,3,5,1,3,2,3,23313.2,67,18000000
2218,HS3709000008,HH11370039,2,2,1,1,6,2,1,42.9,2,1,1,3,5,1,3,2,3,20861.76,67,18000000
2219,HS3709000009,HH11370040,2,2,3,1,5,2,4,72.6,3,1,1,8,2,3,3,2,5,11005.353333,45,42000000
2220,HS3709000010,HH11370041,2,2,3,3,4,2,4,72.6,3,1,1,8,2,1,3,5,1,11287.36,55,18000000
2221,HS3709000011,HH11370042,2,2,3,1,5,2,4,72.6,3,1,1,8,2,3,3,5,1,13279.506667,45,18000000
2222,HS3709000012,HH11370043,2,2,3,1,5,2,4,72.6,3,1,1,8,2,3,3,2,3,17737.56,67,18000000
2223,HS3709000013,HH11370044,2,2,3,14,4,2,4,72.6,3,1,1,8,2,1,3,2,5,9755.5666667,67,18000000
2224,HS3709000014,HH11370045,2,2,3,2,4,2,4,72.6,3,1,1,8,2,1,3,4,1,17649.006667,67,25000000
2225,HS3709000015,HH12370018,2,2,3,3,3,2,4,105.6,3,1,1,8,2,3,3,6,1,10650.87,55,54000000
2226,HS3709000016,HH11370046,2,2,3,13,4,2,4,105.6,3,1,1,8,2,3,3,3,1,9701.73,67,42000000
2227,HS3709000017,HH14370013,2,2,3,2,2,2,4,105.6,3,1,2,8,2,1,3,1,5,11378.186667,67,12000000
2228,HS3709000018,HH11370047,2,2,3,6,4,2,4,105.6,3,1,1,8,2,3,3,5,1,12081.803333,45,54000000
2229,HS3710000001,HH14370001,2,2,1,1,6,1,1,82.5,3,1,1,16,2,1,3,4,3,9711.94,67,42000000
2230,HS3710000002,HH12370001,2,2,1,1,5,3,1,52.8,2,1,0,7,2,3,3,2,5,5863.53,67,12000000
2231,HS3710000003,HH12370002,2,2,1,2,4,3,4,85.8,3,1,1,8,2,1,3,2,1,5384.52,45,25000000
2232,HS3710000004,HH13370001,2,2,1,1,6,1,2,52.8,2,1,1,8,2,3,3,2,3,9431.98,67,18000000
2233,HS3710000005,HH11370001,2,2,1,1,6,3,2,75.89999999999999,4,1,1,6,1,3,3,2,3,3707.09,67,18000000
2234,HS3710000006,HH13370002,2,2,1,1,6,1,1,66.0,2,1,1,8,2,1,3,2,3,9744.48,67,18000000
2235,HS3710000007,HH11370002,2,2,1,1,6,3,1,33.0,1,1,1,7,2,1,3,2,5,7155.36,67,12000000
2236,HS3710000008,HH12370003,2,2,1,2,5,3,5,66.0,2,1,1,8,2,1,3,2,3,9623.98,67,25000000
2237,HS3710000009,HH12370004,2,2,1,1,4,2,4,75.89999999999999,2,1,1,6,4,3,3,3,1,16549.6,45,18000000
2238,HS3710000010,HH12370005,2,2,3,12,4,1,4,112.19999999999999,4,1,1,9,1,3,4,4,1,11689.08,45,42000000
2239,HS3734000001,HH12370024,2,2,1,1,5,1,1,62.699999999999996,2,1,1,6,2,1,3,5,3,10243.1,45,12000000
2240,HS3734000002,HH12370025,2,2,1,1,5,1,1,42.9,2,0,1,7,2,1,3,1,3,5438.7,67,12000000
2241,HS3734000003,HH12370026,2,2,1,1,5,1,1,42.9,2,1,1,7,2,1,3,2,3,6737.42,67,18000000
2242,HS3734000004,HH12370027,2,2,1,1,5,1,5,72.6,3,1,1,8,2,1,3,2,1,9343.35,67,18000000
2243,HS3734000005,HH13370020,2,2,1,1,6,1,1,56.099999999999994,3,1,1,6,2,1,3,1,3,10213.03,67,12000000
2244,HS3734000006,HH12370028,2,2,1,1,5,1,1,56.099999999999994,2,1,1,6,2,1,3,2,3,7603.68,67,18000000
2245,HS3734000007,HH12370029,2,2,1,1,5,1,1,49.5,2,0,1,5,2,1,3,2,1,6470.7,45,25000000
2246,HS3734000008,HH12370030,2,2,1,1,5,1,1,33.0,1,0,1,7,2,1,3,1,5,5187.34,55,12000000
2247,HS3734000009,HH12370031,2,2,1,1,5,1,1,42.9,2,0,1,6,2,1,3,2,3,8262.36,67,18000000
2248,HS3735000001,HH12370019,2,2,1,1,5,1,1,52.8,2,0,1,4,2,1,3,5,3,9734.48,67,18000000
2249,HS3735000002,HH12370020,2,2,1,1,6,1,1,59.4,2,1,1,7,2,1,3,3,3,6704.2404176,67,25000000
2250,HS3735000003,HH12370021,2,2,1,1,6,2,1,29.7,1,1,1,2,2,1,3,2,3,9582.46,67,18000000
2251,HS3735000004,HH12370022,2,2,1,1,6,1,4,85.8,4,1,1,8,2,1,3,2,3,6234.18,67,18000000
2252,HS3735000005,HH12370023,2,2,1,1,6,1,1,75.89999999999999,4,1,1,10,2,1,3,2,3,9303.82,67,18000000
2253,HS3735000006,HH11370061,2,2,1,1,6,3,2,62.699999999999996,1,1,1,3,2,1,3,3,3,8064.08,67,25000000
2254,HS3739000001,HH12370032,2,2,1,2,4,2,4,95.69999999999999,2,1,1,8,1,1,3,5,5,9123.28,55,25000000
2255,HS3739000002,HH14370020,2,2,1,1,6,1,4,92.39999999999999,3,1,1,14,2,3,3,1,3,10591.42,67,12000000
2256,HS3739000003,HH12370033,2,2,1,1,6,3,1,56.099999999999994,2,1,1,6,1,3,3,3,3,7680.21,67,25000000
2257,HS3739000004,HH14370021,2,2,1,1,6,1,4,59.4,2,1,1,14,2,3,3,1,5,8500.97,67,12000000
2258,HS3739000005,HH11370062,2,2,1,1,6,1,1,89.1,3,1,2,8,1,1,3,4,1,8694.38,45,18000000
2259,HS3739000006,HH11370063,2,2,1,1,6,1,2,72.6,3,1,2,10,1,1,3,4,1,5337.24,55,25000000
2260,HS3739000007,HH11370064,2,2,3,12,3,2,4,49.5,2,1,1,8,1,3,4,3,1,5128.990134,45,25000000
2261,HS3739000008,HH14370022,2,2,1,1,6,1,3,69.3,3,1,1,5,2,3,3,3,1,11069.33,67,25000000
2262,HS3739000009,HH12370034,2,2,1,1,6,3,3,85.8,3,1,2,8,1,3,3,2,5,4544.06,67,12000000
2263,HS3739000010,HH12370035,2,2,1,1,6,3,3,92.39999999999999,4,1,2,8,1,3,3,2,1,4918.95,35,18000000
2264,HS3739000011,HH13370021,2,2,1,1,6,1,4,49.5,3,1,1,8,2,1,3,2,5,8614.2,67,12000000
2265,HS3739000012,HH14370023,2,2,1,1,6,1,4,99.0,3,1,1,4,2,3,3,2,5,10293.22,67,25000000
2266,HS3739000013,HH11370065,2,2,1,1,6,3,2,42.9,2,1,1,3,1,3,3,3,3,6955.16,55,54000000
2267,HS3739000014,HH11370066,2,2,3,1,5,2,5,69.3,3,1,1,8,1,3,4,4,1,10283.049504,35,25000000
2268,HS3739000015,HH11370067,2,2,3,7,2,2,5,69.3,3,1,1,8,1,3,4,4,1,7460.868996,45,25000000
2269,HS3739000016,HH11370068,2,2,3,13,4,2,5,69.3,3,1,1,8,1,3,4,4,1,14024.457672,45,42000000
2270,HS3739000017,HH13370022,2,2,3,7,3,2,5,69.3,3,1,1,8,1,3,4,4,1,9901.384278,45,25000000
2271,HS3739000018,HH11370069,2,2,3,8,2,2,5,69.3,3,1,1,8,1,3,4,4,1,9892.686128,45,25000000
2272,HS3739000019,HH13370023,2,2,3,9,4,2,5,82.5,3,1,1,8,1,3,4,4,3,12935.993507,35,25000000
2273,HS3739000020,HH11370070,2,2,3,1,5,2,5,92.39999999999999,3,1,1,7,1,3,4,4,1,9309.572896,45,25000000
2274,HS3739000021,HH11370071,2,2,3,4,4,2,5,69.3,3,1,1,8,1,3,4,4,1,10184.819048,35,25000000
2275,HS3739000022,HH11370072,2,2,3,10,4,2,5,69.3,3,1,1,8,1,3,4,2,1,11599.389875,67,18000000
2276,HS3739000023,HH11370073,2,2,3,5,3,2,5,69.3,3,1,1,8,1,3,4,4,1,9736.43,35,25000000
2277,HS3739000024,HH11370074,2,2,3,15,3,2,5,69.3,3,1,1,8,1,3,4,4,1,18370.807398,35,18000000
2278,HS3739000025,HH11370075,2,2,3,1,3,2,5,75.89999999999999,3,1,1,7,1,3,4,4,1,10404.583776,67,25000000
2279,HS3739000026,HH11370076,2,2,2,1,5,3,2,122.1,4,1,1,5,2,1,3,2,1,11863.64,45,42000000
2280,HS3803000001,HH15380008,3,2,1,1,5,3,1,99.0,2,1,1,14,4,3,3,1,5,10523.893667,67,12000000
2281,HS3803000002,HH16380003,3,2,3,17,4,4,4,105.6,3,1,2,13,1,3,4,2,5,13177.478564,67,25000000
2282,HS3803000003,HH11380067,3,2,2,1,5,2,4,89.1,4,1,2,10,1,1,4,5,1,7399.9270615,45,18000000
2283,HS3803000004,HH11380068,3,2,1,1,5,4,3,85.8,3,1,1,8,2,3,3,6,5,9816.6481809,67,42000000
2284,HS3803000005,HH14380010,3,2,1,1,6,3,4,66.0,3,1,1,10,2,3,3,5,1,9291.7294983,45,42000000
2285,HS3803000006,HH11380069,3,2,1,1,5,2,3,138.6,4,1,2,7,4,3,3,3,2,2924.98,55,66000000
2286,HS3803000007,HH11380070,3,2,2,1,4,2,1,62.699999999999996,2,1,1,6,2,1,3,1,5,7329.6224587,67,12000000
2287,HS3803000008,HH12380024,3,2,3,4,4,2,4,92.39999999999999,3,1,1,8,1,1,4,1,5,6814.58648,67,12000000
2288,HS3803000009,HH11380071,3,2,3,4,4,2,4,92.39999999999999,3,1,1,8,1,3,4,2,5,14299.260602,67,42000000
2289,HS3803000010,HH11380072,3,2,3,5,4,2,4,92.39999999999999,3,1,1,8,1,3,4,1,5,7596.2247675,67,12000000
2290,HS3803000011,HH13380007,3,2,3,7,3,2,4,105.6,3,1,2,12,1,3,4,4,3,16527.14,55,54000000
2291,HS3803000012,HH15380009,3,2,3,1,5,2,3,42.9,2,0,1,12,1,1,3,3,1,4631.188412,45,25000000
2292,HS3803000013,HH15380010,3,2,3,1,5,2,3,42.9,2,0,1,12,1,1,3,3,1,4763.2902677,35,18000000
2293,HS3803000014,HH15380011,3,2,3,2,4,2,3,42.9,2,0,1,12,1,3,3,2,1,6050.5268046,25,25000000
2294,HS3803000015,HH15380012,3,2,3,3,4,2,3,42.9,2,0,1,12,1,1,3,1,1,5570.6895754,25,18000000
2295,HS3803000016,HH15380013,3,2,3,4,4,2,3,42.9,2,0,1,12,1,1,3,2,1,7007.9884345,35,18000000
2296,HS3805000001,HH15380019,3,2,3,12,4,1,5,112.19999999999999,3,1,2,14,1,3,4,4,1,11326.894332,45,25000000
2297,HS3805000002,HH15380020,3,2,1,1,5,3,1,52.8,1,1,1,10,5,1,3,1,5,16470.45,67,12000000
2298,HS3805000003,HH15380021,3,2,1,1,5,1,1,99.0,3,1,2,6,2,3,3,4,1,12759.17,55,42000000
2299,HS3805000004,HH14380018,3,2,3,3,2,1,4,148.5,4,1,1,13,1,1,4,5,4,17621.431843,55,66000000
2300,HS3806000001,HH12380018,3,2,2,3,4,1,3,79.19999999999999,3,1,1,8,1,1,4,2,5,5240.584332,67,12000000
2301,HS3806000002,HH12380019,3,2,2,4,4,1,3,79.19999999999999,3,1,1,8,1,3,4,3,4,11551.1507,67,18000000
2302,HS3807000001,HH12380007,3,2,1,1,5,2,4,49.5,2,0,1,7,1,1,4,1,1,13344.21,35,12000000
2303,HS3807000002,HH11380001,3,2,3,12,4,1,4,69.3,3,1,1,8,1,3,4,4,1,15113.520481,55,54000000
2304,HS3807000003,HH11380002,3,2,3,12,4,1,4,69.3,3,1,1,8,1,3,4,3,1,13305.305476,55,42000000
2305,HS3807000004,HH11380003,3,2,3,12,4,1,4,69.3,3,1,1,8,1,3,4,1,1,16902.21,35,42000000
2306,HS3807000005,HH11380004,3,2,3,15,5,1,4,69.3,3,1,1,8,1,1,4,3,1,13783.723237,45,42000000
2307,HS3807000006,HH11380005,3,2,3,15,5,1,4,69.3,3,1,1,8,1,3,4,3,3,14465.477072,45,42000000
2308,HS3807000007,HH11380006,3,2,3,2,4,1,4,69.3,3,1,1,8,1,3,4,3,3,13927.101484,55,54000000
2309,HS3807000008,HH11380007,3,2,3,2,4,1,4,69.3,3,1,1,8,1,1,4,2,3,8538.0813683,55,25000000
2310,HS3807000009,HH11380008,3,2,3,7,4,1,4,69.3,3,1,1,8,1,1,4,3,3,14143.404389,55,42000000
2311,HS3807000010,HH11380009,3,2,3,7,4,1,4,69.3,3,1,2,8,1,3,4,5,3,11850.11,55,42000000
2312,HS3807000011,HH11380010,3,2,3,1,5,3,4,42.9,2,1,1,5,1,1,4,2,1,7925.77,45,18000000
2313,HS3807000012,HH11380011,3,2,3,3,4,3,4,39.599999999999994,2,1,1,5,1,3,4,3,1,11460.752247,55,25000000
2314,HS3807000013,HH11380012,3,2,3,3,4,3,4,36.3,2,1,1,5,1,3,4,2,3,8437.5661057,67,18000000
2315,HS3807000014,HH11380013,3,2,3,4,4,3,4,46.199999999999996,1,1,1,5,1,1,4,3,1,11409.440371,55,25000000
2316,HS3807000015,HH11380014,3,2,3,5,4,3,4,59.4,2,1,1,5,1,1,4,1,1,7106.1143191,67,12000000
2317,HS3807000016,HH11380015,3,2,3,5,5,3,4,49.5,2,1,1,5,1,1,4,3,1,11271.549073,55,25000000
2318,HS3807000017,HH11380016,3,2,3,5,4,3,4,62.699999999999996,2,1,1,5,1,1,4,2,3,8521.1714536,55,18000000
2319,HS3807000018,HH11380017,3,2,3,5,5,3,4,49.5,2,1,1,5,1,1,4,2,5,7373.25,67,12000000
2320,HS3807000019,HH12380008,3,2,2,2,4,4,5,122.1,3,1,1,5,1,3,4,4,3,13072.949673,55,42000000
2321,HS3807000020,HH12380009,3,2,1,1,5,2,4,36.3,1,1,0,5,1,1,4,1,1,9162.2332054,67,18000000
2322,HS3807000021,HH11380018,3,2,3,1,5,2,5,79.19999999999999,2,1,1,8,1,3,4,4,3,13672.8184,55,42000000
2323,HS3807000022,HH11380019,3,2,3,1,5,2,5,79.19999999999999,2,1,1,8,1,3,4,4,1,13349.652234,55,42000000
2324,HS3807000023,HH11380020,3,2,3,12,4,2,5,79.19999999999999,2,1,1,8,1,3,4,4,1,18114.14,67,42000000
2325,HS3807000024,HH11380021,3,2,3,13,4,2,5,79.19999999999999,2,1,1,8,1,3,4,3,1,12210.618934,67,42000000
2326,HS3807000025,HH11380022,3,2,3,16,4,2,5,79.19999999999999,2,1,1,8,1,1,4,3,4,3491.28,45,25000000
2327,HS3807000026,HH11380023,3,2,3,2,4,2,5,79.19999999999999,2,1,1,8,1,3,4,3,1,12291.820247,55,54000000
2328,HS3807000027,HH11380024,3,2,3,3,4,2,5,79.19999999999999,2,1,1,8,1,3,4,3,1,11375.207381,55,54000000
2329,HS3807000028,HH11380025,3,2,3,7,4,2,5,79.19999999999999,2,1,1,8,1,3,4,3,1,12319.850683,55,42000000
2330,HS3807000029,HH11380026,3,2,3,8,4,2,5,79.19999999999999,2,1,1,8,1,3,4,3,3,12736.086249,55,25000000
2331,HS3807000030,HH11380027,3,2,3,9,4,2,5,79.19999999999999,2,1,1,8,1,3,4,4,1,14520.785468,55,54000000
2332,HS3807000031,HH14380006,3,2,3,10,4,2,5,99.0,3,1,1,8,1,3,4,2,1,10888.133565,45,42000000
2333,HS3807000032,HH12380010,3,2,1,1,5,2,4,52.8,2,1,1,3,2,3,3,1,1,4928.619815,67,12000000
2334,HS3807000033,HH12380011,3,2,1,2,5,2,4,92.39999999999999,3,1,1,7,4,3,3,3,3,10377.717666,67,25000000
2335,HS3807000034,HH12380012,3,2,1,1,5,2,3,85.8,3,1,1,6,2,1,3,2,1,13010.84,55,12000000
2336,HS3807000035,HH14380007,3,2,2,3,4,2,4,79.19999999999999,3,1,1,8,1,3,4,5,2,14311.36863,45,42000000
2337,HS3807000036,HH11380028,3,2,3,10,4,4,4,105.6,3,1,2,9,1,3,4,3,3,10566.406207,67,25000000
2338,HS3807000037,HH11380029,3,2,3,10,4,4,4,105.6,3,1,2,9,1,3,4,4,1,11031.064783,45,54000000
2339,HS3807000038,HH11380030,3,2,3,16,4,4,4,105.6,3,1,2,9,1,1,4,4,1,13058.433645,45,42000000
2340,HS3807000039,HH11380031,3,2,3,3,4,4,4,105.6,3,1,2,9,1,3,4,4,3,15843.513965,55,42000000
2341,HS3807000040,HH11380032,3,2,3,4,4,4,4,105.6,3,1,2,9,1,3,4,2,3,9852.8396628,67,25000000
2342,HS3807000041,HH11380033,3,2,3,6,4,4,4,105.6,3,1,2,9,1,3,4,2,3,7652.86,67,42000000
2343,HS3807000042,HH11380034,3,2,3,12,4,4,4,92.39999999999999,3,1,2,9,1,3,4,3,1,10687.96286,45,42000000
2344,HS3807000043,HH14380008,3,2,3,8,4,2,4,75.89999999999999,3,1,1,8,1,1,4,4,1,14249.531019,55,42000000
2345,HS3808000001,HH11380037,3,2,1,1,6,4,1,79.19999999999999,3,1,1,8,5,1,3,1,5,6922.2491056,67,12000000
2346,HS3808000002,HH11380038,3,2,1,1,6,4,2,39.599999999999994,2,1,1,3,2,3,3,1,5,6999.2315776,67,12000000
2347,HS3808000003,HH11380039,3,2,1,1,6,2,3,39.599999999999994,2,1,1,3,2,3,3,2,5,6263.921118,67,12000000
2348,HS3808000004,HH11380040,3,2,1,1,6,2,2,75.89999999999999,4,1,1,8,5,3,3,3,1,17665.756545,55,25000000
2349,HS3808000005,HH11380041,3,2,1,1,6,2,1,69.3,3,1,2,8,2,1,3,3,1,6351.3808815,67,25000000
2350,HS3808000006,HH13380002,3,2,1,1,6,1,4,59.4,3,1,1,10,2,1,3,1,5,3646.6729566,67,12000000
2351,HS3808000007,HH11380042,3,2,1,1,6,2,2,79.19999999999999,3,1,2,8,2,3,3,5,1,12413.336992,67,25000000
2352,HS3808000008,HH11380043,3,2,1,1,6,1,1,75.89999999999999,4,1,1,8,5,3,3,2,1,28775.14,67,12000000
2353,HS3808000009,HH11380044,3,2,1,1,6,2,1,42.9,2,1,1,3,2,3,3,1,2,5427.6212487,67,12000000
2354,HS3808000010,HH11380045,3,2,1,1,6,1,1,89.1,4,1,2,8,5,3,3,1,5,6802.5565284,67,12000000
2355,HS3808000011,HH11380046,3,2,1,1,6,2,2,92.39999999999999,4,1,1,6,2,1,3,1,5,3613.0295253,67,12000000
2356,HS3809000001,HH14380001,3,2,3,11,4,2,4,92.39999999999999,3,1,1,8,1,3,3,4,1,6864.2684274,35,66000000
2357,HS3809000002,HH14380002,3,2,3,12,4,2,4,92.39999999999999,3,1,1,8,1,3,3,3,1,15106.716305,45,42000000
2358,HS3809000003,HH12380001,3,2,3,18,4,1,4,75.89999999999999,3,1,1,7,1,1,3,4,3,6361.2,55,42000000
2359,HS3809000004,HH14380003,3,2,3,3,4,1,3,46.199999999999996,2,1,1,8,1,3,3,3,1,4174.46763,35,42000000
2360,HS3809000005,HH14380004,3,2,3,5,5,1,3,46.199999999999996,2,1,1,8,1,1,3,3,1,3458.182063,35,42000000
2361,HS3809000006,HH12380002,3,2,3,8,4,4,4,72.6,3,1,1,5,1,3,3,4,1,8685.6007191,35,25000000
2362,HS3809000007,HH14380005,3,2,3,2,4,2,4,92.39999999999999,3,1,1,8,1,1,3,2,5,5657.7638044,67,18000000
2363,HS3809000008,HH12380003,3,2,3,5,4,4,4,92.39999999999999,3,1,1,6,1,1,3,2,1,4074.8680858,55,66000000
2364,HS3809000009,HH12380004,3,2,3,6,4,4,4,92.39999999999999,3,1,1,8,1,3,3,4,1,4935.9807074,45,54000000
2365,HS3809000010,HH12380005,3,2,1,1,5,2,4,49.5,2,0,1,8,2,1,3,1,5,4657.4382755,67,12000000
2366,HS3809000011,HH12380006,3,2,1,1,4,4,5,66.0,2,1,1,6,2,1,3,1,5,7221.0035314,67,12000000
2367,HS3810000001,HH11380047,3,2,1,1,3,2,2,59.4,2,1,1,3,1,1,4,2,1,9264.03,55,25000000
2368,HS3810000002,HH12380020,3,2,2,2,4,4,1,52.8,2,1,1,7,1,1,4,2,5,9630.9943797,67,12000000
2369,HS3810000003,HH15380001,3,2,1,1,5,1,1,66.0,4,1,1,12,2,3,4,6,1,12158.701309,45,18000000
2370,HS3810000004,HH15380002,3,2,3,1,5,1,4,72.6,3,1,1,8,1,3,4,4,1,8391.8689838,35,25000000
2371,HS3810000005,HH15380003,3,2,3,20,4,1,6,59.4,2,1,1,8,1,3,4,2,3,10022.607896,55,25000000
2372,HS3810000006,HH14380009,3,2,3,10,2,1,4,69.3,3,1,1,8,1,1,4,3,1,8918.0943702,55,42000000
2373,HS3810000007,HH16380001,3,2,3,3,4,3,4,99.0,3,1,2,12,1,3,4,3,5,14952.807351,25,18000000
2374,HS3810000008,HH11380048,3,2,3,10,4,1,4,72.6,3,1,1,9,1,3,4,3,3,8576.7841066,45,42000000
2375,HS3810000009,HH15380004,3,2,3,1,5,1,5,72.6,3,1,1,8,1,3,4,4,1,8518.4521455,35,42000000
2376,HS3810000010,HH11380049,3,2,3,12,4,1,4,72.6,3,1,1,9,1,3,4,3,1,12473.809896,45,42000000
2377,HS3810000011,HH15380005,3,2,3,12,4,3,4,89.1,3,1,1,9,1,1,4,2,1,3560.9062276,67,18000000
2378,HS3810000012,HH11380050,3,2,3,13,4,1,4,72.6,3,1,1,9,1,3,4,2,5,5063.2931605,67,12000000
2379,HS3810000013,HH11380051,3,2,3,13,4,1,4,72.6,3,1,1,9,1,3,4,2,5,9915.3043098,67,18000000
2380,HS3810000014,HH11380052,3,2,3,14,5,1,4,72.6,3,1,1,9,1,3,4,3,1,9966.2401156,45,42000000
2381,HS3810000015,HH15380006,3,2,3,4,4,1,5,72.6,3,1,1,8,1,1,4,4,1,11108.40773,45,25000000
2382,HS3810000016,HH11380053,3,2,3,1,5,2,5,148.5,4,1,2,8,1,3,4,4,1,18071.407089,35,42000000
2383,HS3810000017,HH11380054,3,2,3,4,3,2,5,148.5,4,1,2,8,1,3,4,4,3,14977.406099,55,66000000
2384,HS3810000018,HH11380055,3,2,3,9,4,2,5,112.19999999999999,3,1,2,8,1,3,4,2,1,8578.3334483,55,18000000
2385,HS3810000019,HH12380021,3,2,3,9,3,2,5,148.5,4,1,2,8,1,3,4,4,1,12293.828251,45,66000000
2386,HS3810000020,HH15380007,3,2,3,17,4,1,5,112.19999999999999,3,1,2,8,1,3,4,4,1,9897.7081198,45,42000000
2387,HS3810000021,HH12380022,3,2,3,10,2,2,5,148.5,4,1,2,8,1,3,4,4,3,13089.87442,55,54000000
2388,HS3810000022,HH11380056,3,2,3,15,3,2,5,112.19999999999999,3,1,2,8,1,3,4,3,1,14639.776558,35,25000000
2389,HS3810000023,HH11380057,3,2,3,17,2,2,5,112.19999999999999,3,1,2,8,1,3,4,2,5,10155.394719,67,18000000
2390,HS3810000024,HH11380058,3,2,3,8,3,2,5,148.5,4,1,2,8,1,3,4,2,5,10548.105651,67,18000000
2391,HS3810000025,HH13380003,3,2,3,10,2,1,5,108.89999999999999,3,1,2,16,1,3,4,5,1,11984.808184,45,54000000
2392,HS3810000026,HH11380059,3,2,2,1,5,4,6,132.0,3,1,2,16,1,3,4,3,3,16197.310469,55,42000000
2393,HS3810000027,HH11380060,3,2,2,3,4,1,5,95.69999999999999,3,1,1,8,1,3,4,4,1,12353.935674,35,25000000
2394,HS3810000028,HH11380061,3,2,2,3,4,1,5,75.89999999999999,3,1,2,8,1,3,4,2,3,10152.33343,45,25000000
2395,HS3810000029,HH13380004,3,2,2,1,5,1,5,82.5,3,1,1,8,1,3,4,1,5,9106.88,67,12000000
2396,HS3810000030,HH13380005,3,2,3,6,2,2,5,59.4,2,1,1,7,3,1,4,2,1,14703.442044,67,18000000
2397,HS3810000031,HH13380006,3,2,3,7,4,2,5,59.4,2,1,1,8,3,1,4,1,5,6859.6443854,67,12000000
2398,HS3810000032,HH16380002,3,2,3,9,4,2,5,72.6,2,1,1,8,3,3,4,4,1,7185.1909437,35,18000000
2399,HS3810000033,HH11380062,3,2,3,1,5,2,5,59.4,2,1,1,3,3,3,4,4,1,10652.523798,55,25000000
2400,HS3810000034,HH11380063,3,2,3,2,4,2,5,59.4,2,1,1,3,3,3,4,5,1,11128.693908,45,25000000
2401,HS3810000035,HH12380023,3,2,3,6,4,2,5,59.4,2,1,1,3,3,3,4,5,3,6865.4134167,45,54000000
2402,HS3810000036,HH11380064,3,2,3,6,4,2,5,59.4,2,1,1,3,3,3,4,3,1,12030.923878,55,25000000
2403,HS3810000037,HH11380065,3,2,3,7,4,2,5,59.4,2,1,1,3,3,3,4,3,1,13047.981347,55,25000000
2404,HS3810000038,HH11380066,3,2,3,8,4,2,5,59.4,2,1,1,3,3,3,4,2,5,6195.8836232,67,12000000
2405,HS3811100001,HH11380076,3,2,1,1,6,1,4,108.89999999999999,4,1,2,5,5,3,3,6,1,12650.51,45,25000000
2406,HS3811100002,HH11380077,3,2,1,1,6,2,4,112.19999999999999,3,1,2,7,2,3,3,2,1,11660.655742,67,18000000
2407,HS3811100003,HH12380032,3,2,1,1,6,2,4,105.6,4,1,2,7,2,1,3,3,1,5534.7112557,55,18000000
2408,HS3811100004,HH12380033,3,2,1,2,5,4,1,82.5,3,1,1,7,2,3,3,1,5,3680.4053887,67,12000000
2409,HS3811100005,HH11380078,3,2,1,1,6,2,5,105.6,3,1,2,6,4,1,3,4,1,9452.4756543,67,42000000
2410,HS3811100006,HH12380034,3,2,1,1,5,4,1,85.8,3,1,1,10,2,1,3,1,5,7013.05,55,12000000
2411,HS3811100007,HH15380017,3,2,1,1,6,1,5,72.6,2,1,1,16,2,3,3,2,5,8368.8464098,67,12000000
2412,HS3811100008,HH12380035,3,2,1,2,5,4,4,99.0,3,1,1,5,2,3,3,4,1,7240.1965872,45,18000000
2413,HS3811100009,HH15380018,3,2,1,1,6,3,1,49.5,3,1,1,6,2,3,3,1,5,6183.8071986,67,12000000
2414,HS3811100010,HH12380036,3,2,1,2,5,1,5,105.6,3,1,2,12,1,3,4,3,1,7823.1611491,55,42000000
2415,HS3811100011,HH14380013,3,2,1,2,5,1,5,99.0,2,1,1,6,1,3,4,3,1,6931.615454,55,18000000
