,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
227,HS1115000008,HH13110219,1,1,2,3,3,1,5,56.099999999999994,2,1,1,4,1,3,4,3,2,1,6,10778.596699
228,HS1115000009,HH13110220,1,1,1,2,5,1,3,82.5,2,1,1,10,1,3,4,4,2,3,4,10537.688475
229,HS1115000010,HH13110221,1,1,3,4,4,1,5,125.39999999999999,4,1,1,14,3,1,4,5,2,1,5,8526.1369855
230,HS1115000011,HH13110222,1,1,3,9,3,2,5,66.0,2,1,1,8,3,3,4,3,2,1,6,14459.466347
231,HS1115000012,HH13110223,1,1,3,10,3,2,4,115.5,4,1,2,12,3,1,4,4,3,3,3,4583.839863
232,HS1115000013,HH15110009,1,1,3,1,2,3,3,66.0,2,1,1,8,3,3,4,3,2,1,4,5376.9864987
233,HS1115000014,HH13110224,1,1,3,6,3,1,4,75.89999999999999,2,1,1,10,3,3,4,4,2,1,7,8729.1264089
234,HS1115000015,HH13110225,1,1,3,14,3,4,4,56.099999999999994,2,0,1,7,3,3,4,3,2,1,4,5924.03
235,HS1115000016,HH15110010,1,1,3,4,2,2,3,89.1,3,1,1,12,3,3,4,4,2,1,5,10638.633809
236,HS1116000001,HH13110034,1,1,3,11,2,2,5,108.89999999999999,3,1,2,12,1,3,4,4,2,1,7,12576.34
237,HS1116000002,HH15110002,1,1,2,2,5,2,5,82.5,3,1,1,8,1,3,4,4,2,3,3,15703.87
238,HS1116000003,HH13110035,1,1,3,7,4,1,5,79.19999999999999,3,1,2,10,1,1,4,2,3,4,2,4308.67
239,HS1116000004,HH13110036,1,1,3,5,4,1,5,118.8,3,1,2,14,1,1,4,5,2,3,3,7756.024905
240,HS1116000005,HH13110037,1,1,3,10,3,1,4,102.3,3,1,2,14,1,3,4,4,2,5,6,18709.66
241,HS1116000006,HH13110038,1,1,1,2,5,2,4,82.5,3,1,1,10,1,3,4,2,2,1,3,10966.854714
242,HS1116000007,HH14110004,1,1,2,4,5,1,5,102.3,3,1,1,10,1,1,4,3,2,1,6,14166.4
243,HS1116000008,HH14110005,1,1,2,4,5,2,3,69.3,3,1,1,8,1,3,4,4,2,1,4,21770.03
244,HS1116000009,HH15110003,1,1,2,5,4,2,5,132.0,3,1,2,10,1,3,4,5,3,1,4,15063.63
245,HS1116000010,HH13110039,1,1,2,4,2,1,5,112.19999999999999,3,1,2,4,1,3,4,4,2,3,5,19070.23
246,HS1116000011,HH13110040,1,1,3,4,2,1,4,66.0,2,1,1,4,1,3,4,2,2,1,4,6244.2
247,HS1116000012,HH13110041,1,1,2,1,4,3,5,69.3,2,1,1,6,1,3,4,1,2,4,2,6747.630952
248,HS1116000013,HH14110006,1,1,3,2,4,2,3,82.5,3,1,1,8,1,3,4,4,2,1,4,20300.6
249,HS1117000001,HH11110007,1,1,2,1,5,2,2,82.5,3,1,1,8,2,3,3,1,2,1,3,7285.625
250,HS1117000002,HH13110063,1,1,2,2,5,2,5,49.5,2,1,1,3,1,3,4,4,2,3,6,11525.91
251,HS1117000003,HH16110006,1,1,1,2,4,1,5,82.5,3,1,1,12,1,3,4,4,3,3,7,8214.07
252,HS1117000004,HH13110064,1,1,3,20,3,1,4,105.6,3,1,2,12,1,3,4,4,2,1,6,18265.17
253,HS1117000005,HH13110065,1,1,2,2,4,1,4,132.0,3,1,2,20,1,3,4,5,2,1,4,13328.96
254,HS1117000006,HH13110066,1,1,3,11,2,1,5,115.5,3,1,2,18,1,3,4,3,2,1,5,14233.152859
255,HS1117000007,HH15110005,1,1,3,19,4,1,5,112.19999999999999,3,1,2,20,1,3,4,3,2,1,7,12677.626648
256,HS1117000008,HH13110067,1,1,3,5,4,2,5,108.89999999999999,3,1,2,14,1,3,4,5,2,1,5,5167.69
257,HS1117000009,HH12110004,1,1,1,2,5,1,2,132.0,4,1,2,18,5,3,3,5,2,5,3,15088.44
258,HS1117000010,HH12110005,1,1,1,2,6,1,1,125.39999999999999,3,1,1,6,5,3,3,4,2,5,3,18914.19
259,HS1117000011,HH11110008,1,1,2,1,5,1,2,75.89999999999999,3,1,2,8,5,3,3,3,2,1,2,17389.88
260,HS1117000012,HH13110068,1,1,1,2,5,1,3,92.39999999999999,2,1,2,8,1,3,4,4,2,3,5,10462.85
261,HS1117000013,HH13110069,1,1,3,16,4,1,4,115.5,3,1,2,12,1,3,4,4,3,1,7,9352.32
262,HS1117000014,HH13110070,1,1,3,11,2,2,4,108.89999999999999,3,1,2,20,1,3,4,4,2,3,7,11372.6
263,HS1117000015,HH13110071,1,1,3,16,2,2,5,112.19999999999999,3,1,2,19,1,3,4,3,2,1,5,12681.963187
264,HS1117000016,HH13110072,1,1,3,1,5,3,5,82.5,3,1,1,8,1,3,4,3,2,1,4,2871.17
265,HS1117000017,HH13110073,1,1,3,2,2,3,4,82.5,3,1,1,8,1,3,4,3,2,1,5,3211.87
266,HS1117000018,HH13110074,1,1,3,1,5,3,4,82.5,3,1,1,8,1,1,4,4,2,1,4,7290.6
267,HS1118000001,HH13110075,1,1,2,1,5,1,3,99.0,3,1,1,14,1,3,4,3,3,1,6,14579.97
268,HS1118000002,HH12110006,1,1,1,2,5,2,4,46.199999999999996,2,1,1,6,1,3,4,5,2,1,2,8795.71
269,HS1118000003,HH13110076,1,1,1,3,5,3,4,99.0,4,1,1,8,1,3,4,4,2,1,2,17518.49
270,HS1118000004,HH13110077,1,1,1,2,5,2,4,112.19999999999999,3,1,2,14,1,1,4,3,3,3,3,7093.1072752
271,HS1118000005,HH11110009,1,1,2,2,5,3,2,49.5,1,1,1,3,1,1,4,4,3,5,5,11224.06075
272,HS1118000006,HH13110078,1,1,3,10,3,1,3,59.4,2,1,1,8,1,1,4,3,2,1,3,7194.92
273,HS1118000007,HH13110079,1,1,2,3,5,1,4,105.6,3,1,1,13,1,1,4,6,2,1,5,15287.74
274,HS1118000008,HH13110080,1,1,3,4,3,1,5,59.4,2,1,1,8,1,3,4,3,2,1,4,9859.37
275,HS1118000009,HH13110081,1,1,3,2,2,1,3,85.8,2,1,1,7,1,3,4,2,2,1,3,10694.16
276,HS1118000010,HH13110082,1,1,3,13,2,1,5,85.8,2,1,1,14,1,3,4,3,2,1,5,11702.28
277,HS1118000011,HH16110007,1,1,3,6,4,2,5,105.6,3,1,2,12,1,3,4,4,3,1,7,10438.48
278,HS1119000001,HH13110226,1,1,3,1,5,2,4,79.19999999999999,3,1,1,6,1,3,4,2,2,1,6,12211.14
279,HS1119000002,HH13110227,1,1,3,15,2,1,5,79.19999999999999,3,1,1,10,1,3,4,4,2,1,5,12265.857921
280,HS1119000003,HH13110228,1,1,3,6,2,1,5,125.39999999999999,3,1,2,16,1,3,4,2,2,1,5,9999.42
281,HS1119000004,HH13110229,1,1,3,14,4,2,3,92.39999999999999,3,1,2,15,1,3,4,5,2,1,5,8005.92
282,HS1119000005,HH13110230,1,1,3,11,3,3,5,181.5,3,1,2,26,3,1,4,3,2,1,7,16847.16153
283,HS1119000006,HH13110231,1,1,3,23,5,4,5,115.5,4,1,2,10,1,3,4,4,2,1,7,9488.279718
284,HS1119000007,HH13110232,1,1,3,7,4,4,5,115.5,4,1,2,10,1,3,4,4,2,3,6,14640.261137
285,HS1120000001,HH13110123,1,1,3,7,3,2,4,75.89999999999999,3,1,1,10,1,3,4,3,2,1,5,14571.193497
286,HS1120000002,HH14110025,1,1,1,1,5,1,2,79.19999999999999,2,1,1,10,2,3,3,4,2,3,4,13123.79
287,HS1120000003,HH14110026,1,1,2,3,4,1,2,42.9,1,1,1,7,2,3,3,3,2,1,3,18254.97
288,HS1120000004,HH14110027,1,1,1,1,5,3,1,33.0,1,1,1,4,5,1,3,3,2,3,2,19112.94
289,HS1120000005,HH14110028,1,1,2,1,5,3,1,59.4,2,1,1,4,5,3,3,4,2,3,3,19466.31
290,HS1120000006,HH13110124,1,1,3,11,4,1,5,79.19999999999999,3,1,2,8,1,3,4,1,2,1,2,6897.84
291,HS1120000007,HH16110010,1,1,1,1,5,2,4,66.0,2,1,1,4,1,1,4,3,2,1,3,4317.383111
292,HS1120000008,HH13110125,1,1,1,2,5,1,4,79.19999999999999,3,1,1,9,1,3,4,4,2,3,6,14436.68057
293,HS1120000009,HH13110126,1,1,1,1,6,1,2,108.89999999999999,4,1,2,12,1,3,4,5,2,1,7,20480.074688
294,HS1120000010,HH13110127,1,1,3,19,3,3,5,105.6,3,1,2,17,1,3,4,4,2,1,7,11608.81
295,HS1120000011,HH13110128,1,1,3,15,3,3,5,112.19999999999999,3,1,2,14,1,3,4,4,2,1,5,20460.18
296,HS1120000012,HH13110129,1,1,3,7,3,1,4,145.2,4,1,2,24,1,3,4,4,2,1,6,3582.25
297,HS1120000013,HH13110130,1,1,1,2,2,1,4,99.0,2,1,2,7,1,3,4,3,2,1,3,15378.664806
298,HS1120000014,HH13110131,1,1,1,2,3,2,4,82.5,3,1,1,12,1,1,4,2,3,1,2,9222.766168
299,HS1120000015,HH13110132,1,1,1,1,6,1,4,66.0,2,1,1,8,1,3,4,3,2,1,3,4564.282297
300,HS1120000016,HH13110133,1,1,2,4,5,2,5,108.89999999999999,3,1,2,11,1,3,4,5,2,1,4,11411.525537
301,HS1120000017,HH13110134,1,1,2,3,3,2,6,99.0,3,1,2,12,1,3,5,4,2,4,3,12368.749005
302,HS1120000018,HH13110135,1,1,1,2,4,4,3,59.4,2,1,1,4,1,2,4,3,2,1,4,17020.471707
303,HS1120000019,HH11110010,1,1,1,1,5,3,2,49.5,2,1,1,3,1,3,4,2,3,1,3,11687.688868
304,HS1120000020,HH13110136,1,1,1,2,5,2,3,82.5,3,1,1,8,1,3,4,6,2,1,7,12422.301466
305,HS1120000021,HH11110011,1,1,2,1,5,3,1,39.599999999999994,2,1,1,5,2,1,3,1,2,1,1,12049.02
306,HS1121000001,HH13110042,1,1,1,2,5,3,5,85.8,3,1,1,6,1,3,4,4,2,1,4,10436.88
307,HS1121000002,HH16110004,1,1,3,21,3,1,5,105.6,3,1,2,12,1,3,5,2,3,1,7,13219.75
308,HS1121000003,HH13110043,1,1,3,6,2,1,5,99.0,3,1,2,18,1,3,4,4,2,1,3,10885.85
309,HS1121000004,HH13110044,1,1,3,13,2,1,5,85.8,3,1,1,6,1,3,4,2,2,5,4,13675.63
310,HS1121000005,HH13110045,1,1,3,7,4,1,5,85.8,3,1,1,10,1,3,4,4,2,1,4,9752.709645
311,HS1121000006,HH13110046,1,1,3,5,2,2,5,85.8,3,1,1,6,1,3,4,3,2,1,7,11159.07
312,HS1121000007,HH13110047,1,1,3,8,2,2,5,85.8,3,1,1,8,1,1,4,4,2,2,4,9000.3714441
313,HS1121000008,HH16110005,1,1,3,8,2,1,4,105.6,3,1,2,8,1,3,4,4,3,1,7,11799.936853
314,HS1121000009,HH13110048,1,1,2,2,4,2,4,33.0,1,1,1,7,2,2,3,1,2,4,2,5585.68
315,HS1121000010,HH15110004,1,1,1,1,5,1,6,115.5,4,1,2,10,1,3,4,5,3,3,6,16793.91
316,HS1121000011,HH13110049,1,1,1,2,5,2,5,105.6,3,1,1,10,1,3,4,5,2,3,7,23392.25
317,HS1121000012,HH13110050,1,1,3,7,4,2,5,148.5,4,1,2,24,1,3,4,4,2,1,7,15341.279097
318,HS1121000013,HH13110051,1,1,3,7,4,3,5,79.19999999999999,3,1,2,8,1,3,4,3,2,1,6,7870.502993
319,HS1121000014,HH12110001,1,1,2,1,5,3,3,23.099999999999998,1,0,1,3,1,1,4,2,2,3,2,11501.476954
320,HS1121000015,HH12110002,1,1,1,1,5,3,3,79.19999999999999,3,1,1,6,1,3,4,5,3,5,6,13173.3
321,HS1121000016,HH12110003,1,1,1,1,5,4,3,89.1,3,1,1,6,1,1,4,4,2,5,1,3754.89248
322,HS1121000017,HH13110052,1,1,3,15,5,2,5,69.3,2,1,1,18,1,3,4,3,2,1,6,14031.14
323,HS1121000018,HH13110053,1,1,2,4,5,2,5,82.5,3,1,1,12,1,3,4,4,2,1,5,8451.090788
324,HS1121000019,HH13110054,1,1,2,2,3,1,5,89.1,3,1,1,8,1,1,4,4,2,3,5,14971.963708
325,HS1122000001,HH13110153,1,1,3,21,2,1,5,115.5,3,1,2,18,1,3,4,3,2,3,7,17031.78
326,HS1122000002,HH13110154,1,1,2,4,2,2,5,99.0,3,1,1,12,1,1,4,4,2,1,5,17127.370213
327,HS1122000003,HH13110155,1,1,3,4,2,2,6,85.8,3,1,1,10,3,3,4,4,2,3,6,12907.436671
328,HS1122000004,HH13110156,1,1,3,3,3,2,4,72.6,3,1,1,12,3,2,4,2,3,3,4,18823.393386
329,HS1122000005,HH13110157,1,1,1,3,3,2,4,59.4,2,1,1,4,1,2,4,4,2,3,6,7028.520001
330,HS1122000006,HH13110158,1,1,3,3,4,1,5,75.89999999999999,3,1,2,7,1,3,4,4,2,1,4,12016.82
331,HS1122000007,HH13110159,1,1,3,3,2,1,5,105.6,3,1,2,12,1,3,4,3,2,3,7,9234.29
332,HS1122000008,HH13110160,1,1,3,7,5,1,5,95.69999999999999,3,1,2,15,1,3,4,4,2,1,6,10386.102042
333,HS1122000009,HH13110161,1,1,3,2,2,3,5,105.6,3,1,2,19,1,3,4,3,2,1,5,12918.68
334,HS1122000010,HH13110162,1,1,3,7,2,2,4,82.5,2,1,1,7,3,3,4,4,2,3,5,12503.474311
335,HS1122000011,HH13110163,1,1,3,8,2,3,4,108.89999999999999,3,1,1,15,3,3,4,3,2,1,7,15252.927641
336,HS1122000012,HH13110164,1,1,3,2,5,1,5,141.9,3,1,2,16,1,3,4,4,2,1,7,19761.04714
337,HS1122000013,HH13110165,1,1,3,1,5,1,5,72.6,3,1,1,8,1,3,4,4,2,1,7,17001.667661
338,HS1122000014,HH13110166,1,1,3,6,5,1,5,72.6,2,1,1,6,1,3,4,4,2,1,5,18281.32
339,HS1122000015,HH13110167,1,1,3,2,4,1,6,82.5,3,1,2,10,1,3,4,4,2,1,4,13106.435
340,HS1122000016,HH13110168,1,1,1,1,5,1,4,66.0,2,1,1,8,1,1,4,3,2,1,6,7955.460669
341,HS1122000017,HH13110169,1,1,1,1,5,1,1,72.6,3,1,1,8,1,1,4,3,2,3,3,10693.498657
342,HS1122000018,HH13110170,1,1,3,10,4,1,4,115.5,3,1,1,10,3,3,4,3,2,1,7,11368.43485
343,HS1123000001,HH13110001,1,1,3,3,2,1,4,108.89999999999999,3,1,1,11,3,1,4,4,2,1,6,7077.07
344,HS1123000002,HH13110002,1,1,3,4,2,1,3,42.9,2,1,1,8,1,3,4,3,2,1,5,6384.822947
345,HS1123000003,HH13110003,1,1,2,1,5,1,4,62.699999999999996,2,1,1,6,1,3,4,3,2,1,3,10125.631868
346,HS1123000004,HH13110004,1,1,2,0,5,1,3,59.4,2,1,1,6,1,3,4,4,2,3,5,6793.7721501
347,HS1123000005,HH13110005,1,1,1,3,2,1,5,33.0,1,1,1,4,1,3,4,2,2,1,6,2801.553477
348,HS1123000006,HH13110006,1,1,3,10,4,2,5,105.6,3,1,2,10,1,3,4,1,2,1,3,10296.14572
349,HS1123000007,HH13110007,1,1,3,13,4,1,4,115.5,4,1,2,14,3,3,4,4,2,1,6,7733.1058193
350,HS1123000008,HH13110008,1,1,3,18,4,1,5,168.29999999999998,4,1,2,16,3,3,4,4,2,1,6,5464.4
351,HS1123000009,HH13110009,1,1,3,6,2,2,5,141.9,4,1,2,18,3,3,4,4,2,1,7,6756.1545079
352,HS1123000010,HH13110010,1,1,3,10,2,2,5,108.89999999999999,3,1,2,18,3,3,4,4,2,3,6,8325.3901317
353,HS1123000011,HH15110001,1,1,2,5,3,1,5,112.19999999999999,3,1,2,12,1,3,4,4,3,4,5,16281.77
354,HS1123000012,HH13110011,1,1,3,18,3,3,5,102.3,3,1,2,12,1,3,4,4,2,3,5,12528.57
355,HS1123000013,HH13110012,1,1,1,1,6,1,5,42.9,2,1,1,4,1,3,4,1,2,1,4,4864.108784
356,HS1123000014,HH11110001,1,1,1,1,5,3,2,105.6,4,1,2,7,2,3,3,2,2,1,3,9749.06
357,HS1123000015,HH13110013,1,1,3,10,2,3,4,102.3,3,1,2,12,3,3,4,2,2,1,3,6963.6154608
358,HS1123000016,HH13110014,1,1,2,4,5,1,4,165.0,5,1,2,16,1,1,4,4,2,1,5,15983.417167
359,HS1124000001,HH13110201,1,1,3,11,2,2,5,112.19999999999999,3,1,2,10,1,3,4,4,2,3,6,13913.21
360,HS1124000002,HH13110202,1,1,1,2,4,2,4,49.5,2,1,1,8,1,3,4,2,2,1,4,4115.939909
361,HS1124000003,HH12110017,1,1,2,2,3,2,2,56.099999999999994,2,1,1,7,5,3,3,2,2,5,3,13944.6
362,HS1124000004,HH12110018,1,1,1,1,5,4,2,56.099999999999994,2,1,1,7,5,1,3,5,2,5,5,14693.16
363,HS1124000005,HH12110019,1,1,1,2,5,4,1,26.4,1,0,1,3,5,3,3,4,2,1,6,18492.99
364,HS1124000006,HH12110020,1,1,2,2,4,4,2,39.599999999999994,2,0,1,6,5,1,3,5,2,1,4,15706.91
365,HS1124000007,HH13110203,1,1,2,2,3,2,5,108.89999999999999,3,1,2,12,1,3,4,4,2,1,7,12669.92
366,HS1124000008,HH13110204,1,1,3,11,2,3,5,102.3,3,1,2,16,3,3,4,4,2,1,7,7663.29
367,HS1124000009,HH13110205,1,1,3,28,4,2,5,108.89999999999999,3,1,2,10,3,3,4,3,3,3,5,12917.957806
368,HS1124000010,HH13110206,1,1,3,25,2,2,5,108.89999999999999,3,1,2,12,3,3,4,4,2,1,7,8522.38
369,HS1124000011,HH13110207,1,1,3,8,3,2,4,108.89999999999999,3,1,2,12,1,3,4,4,2,1,7,11073.2
370,HS1124000012,HH12110021,1,1,3,2,3,2,4,66.0,2,1,1,8,1,3,4,3,2,5,3,10820.36
371,HS1124000013,HH11110019,1,1,2,2,5,1,4,148.5,4,1,2,7,1,3,4,4,2,2,3,11579.18
372,HS1124000014,HH12110022,1,1,2,1,5,3,4,99.0,3,1,2,4,1,1,4,4,2,5,3,7807.19
373,HS1124000015,HH12110023,1,1,2,4,5,1,1,39.599999999999994,2,0,1,6,5,3,3,2,2,5,2,17768.5
374,HS1124000016,HH14110042,1,1,3,1,5,2,4,82.5,2,1,1,6,1,3,5,3,2,3,4,14447.72
375,HS1124000017,HH12110024,1,1,2,1,5,1,3,122.1,4,1,2,8,1,3,4,3,2,5,4,14690.65
376,HS1124000018,HH14110043,1,1,1,2,5,1,5,82.5,2,1,1,6,1,3,4,2,2,3,5,14958.59
377,HS1124000019,HH13110208,1,1,2,0,5,1,4,82.5,3,1,1,12,1,3,4,4,2,1,6,17945.265639
378,HS1124000020,HH13110209,1,1,3,15,5,2,4,92.39999999999999,3,1,2,10,3,3,4,3,2,1,3,15776.987169
379,HS1124000021,HH13110210,1,1,3,15,2,1,5,85.8,3,1,2,6,1,1,4,4,2,5,4,9371.3278563
380,HS1124000022,HH13110211,1,1,1,2,5,1,4,82.5,3,1,1,16,1,3,4,3,2,3,7,16634.43
381,HS1124000023,HH13110212,1,1,3,9,4,2,4,79.19999999999999,2,1,1,14,1,3,4,3,2,1,6,10619.77
382,HS1125000001,HH13110015,1,1,3,9,5,1,4,115.5,4,1,1,20,1,3,4,4,2,1,5,13157.163862
383,HS1125000002,HH16110001,1,1,3,16,4,2,6,181.5,4,1,2,10,3,3,4,6,2,3,7,15146.555028
384,HS1125000003,HH13110016,1,1,3,12,2,1,4,125.39999999999999,3,1,2,16,1,3,4,4,2,1,6,9695.141804
385,HS1125000004,HH13110017,1,1,3,9,3,3,4,105.6,3,1,2,11,1,3,4,4,2,3,4,14993.283955
386,HS1125000005,HH13110018,1,1,3,2,5,4,3,82.5,3,1,1,8,1,1,4,4,2,1,5,5528.629232
387,HS1125000006,HH13110019,1,1,3,8,3,3,5,102.3,3,1,1,12,3,3,4,4,2,5,7,6246.20269
388,HS1125000007,HH13110020,1,1,3,14,2,2,5,145.2,4,1,2,16,1,1,4,4,2,1,5,11881.771257
389,HS1125000008,HH13110021,1,1,3,19,3,2,5,82.5,3,1,1,8,1,3,4,4,2,1,6,7228.663368
390,HS1125000009,HH16110002,1,1,3,1,4,3,3,112.19999999999999,3,1,1,8,3,3,4,4,3,1,6,12047.815014
391,HS1125000010,HH16110003,1,1,1,1,4,1,5,82.5,2,1,1,2,1,1,4,2,2,2,3,3681.6534081
392,HS1125000011,HH13110022,1,1,1,2,5,1,3,85.8,3,1,1,8,1,3,4,3,2,3,4,10485.341365
393,HS1125000012,HH13110023,1,1,1,2,5,1,4,89.1,3,1,1,8,1,3,4,4,3,1,7,5612.67
394,HS1125000013,HH13110024,1,1,3,7,4,3,5,89.1,3,1,2,15,1,3,4,4,2,1,6,12556.98
395,HS1125000014,HH13110025,1,1,3,7,4,2,4,79.19999999999999,3,1,1,10,1,3,4,4,2,1,6,7189.12
396,HS1125000015,HH13110026,1,1,3,24,2,2,5,79.19999999999999,3,1,1,8,1,3,4,4,2,3,6,5959.87
397,HS1125000016,HH13110027,1,1,1,2,5,1,3,66.0,2,1,1,8,1,3,4,2,2,1,5,12868.996004
398,HS1125000017,HH13110028,1,1,3,4,2,2,5,108.89999999999999,3,1,1,16,1,3,4,4,2,3,7,10253.642298
399,HS1125000018,HH13110029,1,1,2,4,5,3,5,99.0,3,1,2,4,1,3,4,3,2,1,6,15481.797862
400,HS2103000001,HH14210002,3,1,1,1,5,2,3,33.0,1,0,1,6,1,1,3,1,2,1,2,2594.86
401,HS2103000002,HH12210004,3,1,1,2,5,4,3,82.5,3,1,1,7,2,3,3,5,2,1,5,7285.72
402,HS2103000003,HH13210006,3,1,2,1,5,1,4,66.0,2,1,1,6,1,3,4,4,2,3,5,10851.36
403,HS2103000004,HH13210007,3,1,1,1,4,1,2,66.0,2,1,1,8,1,3,4,5,2,1,5,14487.531906
404,HS2103000005,HH12210005,3,1,1,2,5,3,4,122.1,3,1,1,14,2,3,3,4,2,1,4,10997.4
405,HS2104000001,HH14210013,3,1,3,15,5,1,4,39.599999999999994,2,1,1,6,1,3,4,2,3,5,2,10576.86
406,HS2104000002,HH13210032,3,1,3,14,4,1,5,79.19999999999999,2,1,1,6,1,3,4,4,2,1,4,11166.7
407,HS2104000003,HH13210033,3,1,3,1,5,1,5,79.19999999999999,2,1,1,6,1,3,4,3,2,1,5,9155.21
408,HS2104000004,HH13210034,3,1,3,4,4,1,5,79.19999999999999,2,1,1,6,1,3,4,4,2,3,4,11408.12
409,HS2104000005,HH13210035,3,1,3,4,4,1,5,79.19999999999999,2,1,1,6,1,1,4,4,2,1,4,11095.03
410,HS2104000006,HH13210036,3,1,3,8,4,1,5,79.19999999999999,2,1,1,6,1,3,4,5,2,1,5,10258.84
411,HS2104000007,HH14210014,3,1,3,15,5,1,4,72.6,2,1,1,6,1,3,4,4,2,1,3,9255.32
412,HS2104000008,HH12210026,3,1,1,1,5,2,2,79.19999999999999,3,1,2,8,4,3,3,1,2,1,4,15178.96
413,HS2104000009,HH11210043,3,1,1,1,5,2,3,62.699999999999996,1,1,1,3,2,3,3,4,2,1,4,11283.5
414,HS2104000010,HH11210044,3,1,1,1,5,2,2,105.6,4,1,2,5,2,3,3,2,2,1,4,7604.96
415,HS2104000011,HH11210045,3,1,1,2,5,3,1,95.69999999999999,3,1,2,10,2,3,3,4,2,1,4,6211.1
416,HS2104000012,HH11210046,3,1,1,2,5,3,2,66.0,2,1,1,6,2,3,3,4,2,1,4,10572.14
417,HS2104000013,HH12210027,3,1,3,1,4,1,2,79.19999999999999,2,1,1,10,1,1,4,4,2,1,3,10620.78
418,HS2104000014,HH12210028,3,1,1,1,6,1,2,49.5,2,1,1,6,2,1,3,2,2,3,3,6975.72
419,HS2104000015,HH13210037,3,1,3,13,4,1,4,105.6,3,1,2,14,1,1,4,5,2,1,4,11583.35
420,HS2105000001,HH12210007,3,1,3,3,4,2,3,82.5,2,1,1,6,1,3,4,4,2,1,4,12872.086444
421,HS2105000002,HH13210008,3,1,1,1,5,1,2,122.1,2,1,1,6,1,3,4,4,2,1,5,7673.4135627
422,HS2105000003,HH12210008,3,1,1,1,5,3,3,89.1,2,1,1,6,2,3,3,2,2,3,3,10389.174375
423,HS2105000004,HH12210009,3,1,3,2,4,1,5,33.0,1,0,1,4,1,3,4,1,2,2,2,6558.4070452
424,HS2105000005,HH12210010,3,1,3,5,5,3,4,42.9,2,1,1,5,1,1,4,2,2,1,1,8461.8
425,HS2105000006,HH12210011,3,1,2,1,5,3,5,138.6,4,1,1,14,2,3,3,2,2,1,4,8637.2817126
426,HS2105000007,HH12210012,3,1,1,1,5,3,2,36.3,1,1,0,7,2,3,3,4,2,3,3,7430.51
427,HS2105000008,HH13210009,3,1,1,1,6,2,4,105.6,2,1,1,10,1,3,4,3,2,1,5,6910.0551277
428,HS2105000009,HH12210013,3,1,1,1,5,3,2,59.4,2,1,1,7,4,3,3,2,3,1,3,3949.8397825
429,HS2105000010,HH13210010,3,1,3,7,4,1,5,108.89999999999999,3,1,2,10,1,3,4,3,2,1,4,5813.2517702
430,HS2105000011,HH11210018,3,1,1,1,6,2,3,89.1,3,1,1,12,2,3,3,4,2,1,5,7615.7610806
431,HS2105000012,HH16210002,3,1,1,1,6,2,3,79.19999999999999,3,1,1,6,1,3,4,4,2,1,5,8960.2199662
432,HS2105000013,HH13210011,3,1,3,3,4,2,4,72.6,3,1,1,7,1,3,4,4,2,1,4,9056.5198655
433,HS2105000014,HH13210012,3,1,3,6,4,2,5,102.3,3,1,2,7,1,3,4,5,2,3,4,6540.4217111
434,HS2105000015,HH11210019,3,1,3,19,5,2,4,89.1,3,1,1,12,1,3,4,4,2,1,4,8746.6683286
435,HS2105000016,HH12210014,3,1,3,19,4,2,4,105.6,3,1,1,8,1,3,4,4,2,1,4,9363.3158749
436,HS2105000017,HH16210003,3,1,1,2,5,2,1,62.699999999999996,2,1,1,3,2,1,3,2,3,5,1,6277.1043867
437,HS2105000018,HH11210020,3,1,3,10,5,2,5,115.5,3,1,2,7,1,3,4,4,2,1,4,12014.879998
438,HS2105000019,HH14210003,3,1,3,31,4,1,6,79.19999999999999,2,1,1,10,1,1,4,5,2,1,4,10346.48
439,HS2105000020,HH11210021,3,1,3,14,4,2,6,99.0,3,1,2,7,1,3,4,4,2,1,4,6481.0348846
440,HS2105000021,HH12210015,3,1,2,3,4,2,5,82.5,3,1,1,10,2,3,5,4,2,1,4,5430.3515626
441,HS2105000022,HH11210022,3,1,1,2,5,2,3,82.5,3,1,1,8,2,3,3,4,2,5,3,6196.0407196
442,HS2105000023,HH15210005,3,1,1,2,5,3,3,92.39999999999999,2,1,1,18,5,3,3,4,2,3,4,15038.7
443,HS2105000024,HH12210016,3,1,1,1,5,3,4,56.099999999999994,2,1,1,5,2,3,3,2,3,4,2,8567.74
444,HS2105000025,HH13210013,3,1,1,1,6,4,3,66.0,4,1,1,14,2,3,3,5,2,3,4,10878.96
445,HS2105000026,HH12210017,3,1,1,1,5,3,5,92.39999999999999,3,1,1,6,2,3,3,3,3,5,4,16353.34
446,HS2105000027,HH14210004,3,1,2,1,5,1,3,132.0,3,1,1,10,2,3,3,3,2,3,6,11000.44
447,HS2105000028,HH12210018,3,1,3,3,4,3,5,108.89999999999999,2,1,1,7,1,3,4,2,3,5,1,6394.74
448,HS2105000029,HH12210019,3,1,1,1,5,3,2,105.6,2,1,1,7,1,3,4,2,3,5,1,9126.35
449,HS2105000030,HH15210006,3,1,3,2,4,1,5,89.1,3,1,1,10,1,3,4,5,2,1,5,12790.03
